"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,1,1,4,1,1,1,1,0
4,3,13,73,72,68,61,53,49,1
1,0,11,114,108,97,74,60,53,1
5,6,10,33,32,29,22,17,15,4
0,5,10,38,39,36,28,22,18,3
5,4,6,18,15,17,11,10,8,2
2,1,6,15,14,14,9,10,6,1
1,5,12,23,22,22,19,18,18,2
1,3,12,23,23,24,21,22,18,5
3,2,5,7,11,9,7,7,5,3
0,1,2,2,2,2,1,2,1,0
2,1,12,72,73,69,61,54,49,1
1,1,12,113,107,95,75,60,53,0
5,6,12,33,32,30,22,19,15,3
3,5,7,38,38,39,26,22,18,4
4,3,9,17,16,16,11,8,9,2
1,2,7,14,15,13,10,9,7,4
2,3,11,22,21,22,19,18,17,3
1,4,13,24,23,22,20,20,16,3
2,3,6,8,8,9,8,7,8,2
1,0,1,2,3,2,2,2,2,0
0,4,12,74,74,70,61,54,49,0
1,1,11,114,108,95,75,62,53,1
6,5,11,33,33,29,24,18,16,5
2,5,8,39,39,35,25,20,18,1
4,3,5,19,15,16,11,11,9,3
1,3,6,14,13,12,11,10,7,3
2,4,12,21,21,21,20,18,17,4
2,5,13,24,25,22,22,19,18,3
1,1,4,8,8,10,6,6,6,2
0,0,2,2,1,2,2,2,1,0
1,2,14,73,74,67,61,54,49,2
0,0,10,114,108,96,77,60,51,2
5,6,10,35,31,30,21,17,16,3
4,3,10,38,38,36,25,22,19,1
2,2,7,17,17,15,11,11,8,2
1,3,7,14,14,14,11,8,7,2
3,4,13,21,22,20,19,17,17,4
3,4,11,23,25,24,20,18,19,2
0,2,5,9,8,9,7,7,5,2
0,0,4,0,2,0,1,2,0,0
1,2,13,73,74,69,62,54,50,3
0,4,13,114,109,95,76,60,54,1
6,5,10,34,33,31,21,18,16,3
1,1,9,39,39,35,28,23,19,1
3,5,9,16,17,15,12,9,9,4
1,2,6,16,12,13,9,8,7,3
2,4,11,22,22,20,20,18,18,3
3,3,11,24,23,23,20,20,18,4
2,1,4,13,10,9,7,7,6,0
0,0,3,1,2,2,2,1,2,0
2,3,12,74,73,70,62,54,49,2
1,0,12,114,108,95,75,61,51,2
5,7,12,34,33,29,22,18,15,1
3,3,9,37,39,35,26,23,18,2
4,2,7,17,15,16,12,9,8,3
1,2,8,14,16,12,9,9,8,1
4,3,13,22,20,21,20,18,17,4
2,5,12,23,23,24,22,20,19,2
2,1,4,7,9,9,7,8,7,1
0,0,1,3,1,1,2,0,1,0
1,2,14,73,73,68,61,55,50,0
1,4,14,113,108,96,76,61,53,0
5,6,9,34,33,31,23,18,15,4
2,0,9,39,39,36,25,22,19,1
2,4,8,16,16,15,11,10,9,2
3,4,6,14,13,13,11,9,7,1
2,6,13,23,21,22,20,17,18,5
2,4,14,24,23,23,21,19,19,4
2,2,5,9,8,8,7,7,7,1
0,0,2,1,2,2,2,2,1,1
0,3,13,73,74,69,61,54,49,2
0,4,13,113,108,96,76,59,53,1
6,6,9,35,32,31,23,19,15,5
0,2,10,38,40,38,28,22,18,2
2,3,10,17,18,15,13,10,9,3
3,3,8,14,14,14,10,9,8,4
3,6,12,21,21,21,19,19,16,5
2,4,12,24,24,24,20,20,18,3
1,2,3,9,9,9,7,6,8,1
0,0,3,0,2,1,2,2,1,0
1,3,13,73,73,69,61,55,49,2
1,2,11,114,109,97,77,61,52,0
5,5,9,32,33,28,21,18,15,3
1,4,10,39,41,37,26,23,17,2
5,4,8,17,16,15,13,10,9,1
2,2,7,14,15,13,10,8,7,2
3,4,13,21,20,20,20,17,16,4
3,3,14,25,24,25,21,20,19,3
1,4,5,9,9,10,7,6,5,2
0,0,2,1,2,1,2,1,1,1
0,1,13,75,74,68,62,54,49,2
2,2,10,115,107,96,76,61,52,0
7,5,10,33,33,30,21,18,15,4
1,1,11,37,41,36,26,22,17,2
1,6,7,17,15,15,12,8,7,3
3,4,6,15,14,15,10,9,8,1
5,7,12,22,22,21,20,18,18,3
3,3,14,24,26,23,22,20,19,4
1,1,4,10,7,10,7,8,6,1
0,0,2,3,2,3,1,2,2,0
4,3,13,74,73,68,61,55,49,3
2,1,12,113,108,95,77,61,51,1
6,6,11,35,33,32,22,19,16,2
1,4,10,39,38,36,25,22,19,2
4,5,8,17,16,15,11,10,8,6
4,2,7,15,15,13,11,9,8,2
3,4,13,21,21,21,20,17,17,3
2,5,12,26,23,25,22,20,20,3
1,3,5,9,8,8,5,8,6,2
0,0,3,2,3,1,2,3,1,0
0,3,14,74,73,68,63,55,49,2
3,2,11,116,108,96,76,61,53,0
10,7,10,33,33,32,22,18,16,4
5,2,10,38,39,36,26,23,17,3
2,5,7,18,17,15,11,10,8,3
2,3,6,14,14,14,11,9,9,2
6,4,12,22,21,22,19,18,18,2
2,6,11,23,23,24,20,19,18,3
1,2,5,7,10,8,7,7,4,2
0,0,2,1,2,0,1,1,1,0
1,4,12,75,75,70,62,54,50,2
0,4,11,114,110,98,78,61,53,1
5,4,12,33,33,30,21,19,14,5
3,3,10,40,39,35,26,22,19,0
0,5,7,17,16,16,13,9,8,2
2,3,8,13,13,13,10,9,6,3
3,5,12,20,22,22,19,17,18,4
2,3,13,23,24,25,20,20,17,3
1,2,4,10,9,8,8,6,6,0
0,0,1,1,1,1,1,1,1,1
2,5,12,73,73,70,61,54,50,0
2,1,13,113,110,96,77,61,52,2
5,5,10,34,33,30,22,19,15,4
2,4,9,40,39,36,26,22,19,1
4,4,9,16,15,17,11,10,7,3
2,1,7,13,16,13,10,9,6,3
4,3,13,20,22,21,20,18,18,4
1,3,13,24,24,23,22,20,19,2
1,4,2,8,7,8,7,6,5,0
0,0,3,3,1,2,0,1,1,0
1,1,14,73,74,70,61,55,48,2
0,2,11,114,110,96,76,60,53,0
4,7,10,34,33,29,22,16,16,3
2,3,10,39,38,37,26,23,18,2
4,4,7,17,18,15,10,10,7,4
2,3,6,16,15,12,10,10,7,2
5,5,12,21,22,20,21,18,18,5
3,5,13,23,23,24,22,19,18,2
3,2,5,7,8,8,5,7,5,1
0,0,1,3,3,1,1,1,1,0
3,4,13,74,74,69,62,55,52,1
0,4,13,115,108,97,77,61,53,1
7,7,12,33,33,31,23,18,15,4
2,3,10,39,38,37,27,24,19,1
3,5,6,19,16,16,11,10,9,1
1,4,6,15,14,14,9,8,7,1
5,6,15,22,21,21,20,17,18,3
2,4,14,23,23,25,21,20,18,4
1,1,4,8,7,8,6,8,6,2
0,1,1,3,1,2,1,1,1,0
1,3,13,73,73,70,63,54,51,0
3,0,14,114,109,96,77,61,51,0
5,5,11,34,33,31,21,20,16,4
0,5,10,40,38,35,29,22,20,2
3,3,7,18,16,16,11,11,9,2
2,2,7,14,14,15,9,10,7,2
5,5,13,22,21,21,19,17,17,3
2,3,13,22,24,22,20,20,18,5
2,1,4,8,9,7,8,6,6,0
1,1,2,2,0,1,2,0,2,1
3,3,15,72,75,69,63,55,49,1
2,1,12,114,110,97,75,61,52,2
6,7,9,35,33,29,23,17,17,4
1,4,10,40,38,36,27,22,20,0
4,2,9,17,17,16,10,10,8,3
3,3,8,13,14,14,10,8,7,2
5,4,12,21,21,21,19,18,17,4
2,5,12,25,24,24,21,19,19,3
1,2,4,9,7,8,7,5,6,1
0,0,2,1,1,1,1,2,0,0
2,3,14,74,75,69,62,55,51,3
0,3,10,114,110,95,76,61,54,2
4,5,10,36,32,30,22,18,16,3
1,3,11,39,39,36,26,23,18,2
5,5,7,16,16,15,10,9,7,2
2,5,6,14,14,14,10,9,8,2
5,4,13,22,21,19,19,18,17,3
4,4,14,24,24,23,21,19,18,3
2,1,4,6,8,8,7,7,5,1
0,0,2,1,3,1,0,0,2,0
1,6,12,74,75,69,62,55,51,2
0,2,12,115,108,96,78,60,52,0
5,4,13,35,32,30,22,19,14,2
3,4,9,38,40,37,26,23,19,1
1,6,8,17,17,16,12,8,9,3
3,2,8,16,13,12,10,9,8,2
9,3,14,23,21,21,19,18,17,2
3,4,13,23,25,24,20,20,18,4
1,3,4,8,8,7,8,5,7,2
0,0,3,3,2,2,2,2,2,0
4,2,13,74,73,71,63,57,51,1
2,2,13,115,109,97,78,62,51,0
5,6,9,33,33,30,23,19,15,3
2,3,8,40,39,36,28,22,21,2
4,3,9,18,17,15,12,10,8,0
2,4,8,15,15,13,10,10,7,2
4,5,14,21,21,21,19,19,17,5
2,5,11,23,24,23,21,20,19,4
1,2,4,8,8,8,9,7,6,1
2,0,3,2,0,1,1,2,0,0
0,3,15,75,74,70,62,55,49,1
0,4,10,114,110,96,78,63,52,2
5,5,10,35,32,30,25,18,15,4
3,3,11,39,39,36,27,23,19,2
6,4,10,15,16,17,11,11,8,1
1,5,7,15,14,12,12,7,8,2
6,5,13,22,20,21,20,18,18,3
3,5,14,24,26,24,20,20,18,2
2,2,4,7,9,9,7,7,7,4
0,0,2,1,1,0,2,0,1,0
0,3,14,75,76,69,62,56,51,0
2,3,13,115,109,98,75,62,53,0
7,7,10,34,34,29,23,18,15,3
1,4,9,40,40,36,27,23,19,2
5,3,7,18,16,17,10,10,8,2
2,3,7,13,14,13,11,9,6,2
4,6,14,21,23,22,20,19,18,5
2,5,13,23,24,23,22,20,19,3
3,3,3,9,8,7,8,7,7,3
0,0,2,2,1,1,0,2,1,0
1,2,13,74,73,70,61,56,49,0
0,3,12,113,108,96,78,60,52,2
6,6,9,34,32,29,22,18,15,3
3,3,9,40,39,37,26,23,21,0
2,6,9,17,17,15,12,10,9,4
0,3,6,14,14,13,11,8,7,2
6,5,13,22,24,20,20,18,17,5
2,3,12,24,24,23,21,22,20,4
1,3,5,9,9,10,8,8,8,1
0,0,2,2,2,2,2,1,1,0
1,3,14,74,75,69,62,54,49,3
3,1,10,115,109,96,76,61,53,0
5,5,11,34,33,29,21,19,15,3
3,4,12,38,39,36,27,23,18,2
2,5,8,17,16,15,13,8,8,4
3,2,5,15,14,14,11,8,8,2
5,2,12,21,21,21,19,20,18,4
1,5,13,21,25,23,22,20,18,3
1,4,5,9,9,7,8,6,6,1
1,0,0,2,2,1,2,1,2,0
4,3,13,74,74,71,62,55,49,1
0,1,13,113,110,97,77,61,53,1
6,6,11,34,33,30,24,18,16,3
2,5,9,41,40,36,27,21,18,3
4,4,8,18,18,18,11,11,11,2
1,3,6,15,14,13,11,11,7,2
5,4,13,21,21,21,20,19,17,4
3,5,12,22,24,23,23,19,18,4
2,2,4,9,9,9,8,6,7,2
0,0,1,2,0,3,0,1,1,0
0,3,13,74,74,70,62,55,49,2
0,3,11,113,110,97,77,62,53,2
7,5,11,35,32,31,22,17,16,4
2,2,7,39,40,36,27,23,20,2
2,4,8,18,17,15,11,10,9,2
2,3,7,14,14,13,11,9,7,3
7,6,13,22,21,20,20,17,18,4
2,8,11,23,24,22,22,19,17,3
1,2,5,9,8,11,7,8,8,1
0,0,4,3,2,1,3,4,2,0
0,3,14,74,77,70,64,55,49,2
2,5,12,115,110,97,77,60,52,1
6,6,10,34,32,30,23,19,16,3
2,3,10,39,39,36,26,23,19,0
3,4,9,17,17,15,12,10,8,2
2,3,7,14,14,14,10,9,7,4
5,5,13,21,22,21,20,18,17,4
1,2,12,23,23,25,20,20,19,4
1,3,6,9,9,9,9,8,6,1
0,0,3,0,2,0,2,2,0,0
3,4,12,75,75,70,63,54,51,2
3,3,12,114,109,98,76,61,53,1
4,4,11,34,33,29,22,19,15,3
2,3,9,39,41,36,28,23,19,2
3,7,7,16,17,16,13,10,8,3
2,3,8,15,13,14,10,8,8,1
3,4,12,21,21,22,20,18,17,4
2,3,13,24,24,23,19,19,18,2
2,1,5,8,11,8,10,7,7,3
0,2,2,1,2,1,1,1,0,0
2,5,13,75,74,71,62,54,51,1
0,0,13,113,109,97,77,62,53,0
4,5,12,34,33,30,23,19,14,4
1,3,9,39,39,37,28,23,19,2
3,2,5,17,16,16,11,9,10,2
2,3,8,14,14,12,9,9,6,2
5,4,14,21,21,21,19,19,16,3
3,5,12,24,24,23,21,20,17,3
2,3,5,9,10,10,9,7,7,3
0,0,4,4,1,2,0,1,1,0
3,3,12,74,74,70,62,56,50,2
0,2,13,114,111,96,76,62,52,2
6,7,11,35,31,32,23,19,15,5
3,2,8,39,39,37,27,22,20,1
3,4,9,16,18,14,11,10,8,3
1,3,7,14,14,13,10,9,7,2
5,7,12,21,22,20,18,18,18,3
2,4,12,24,23,23,20,20,19,4
0,0,4,10,9,10,8,6,8,1
0,0,2,0,2,0,1,2,0,0
0,4,13,75,74,69,62,57,49,0
2,1,12,115,108,98,77,62,51,2
5,6,11,34,34,31,23,18,15,4
3,4,10,39,41,37,27,23,21,2
2,4,7,18,16,16,11,10,8,3
2,4,6,14,13,13,11,9,7,3
7,5,13,20,22,22,19,18,17,4
3,4,11,24,24,23,21,20,20,3
3,3,6,10,10,11,8,8,7,3
0,0,2,1,2,2,1,1,1,0
1,3,13,73,75,69,63,54,49,2
1,4,10,115,111,97,77,63,54,0
6,4,10,34,33,29,22,20,16,3
2,2,9,41,39,36,28,23,19,3
0,5,8,15,17,16,12,9,9,4
2,3,7,15,15,13,10,9,7,1
5,6,12,22,21,21,19,20,20,4
2,4,14,24,23,23,21,20,18,3
2,2,5,11,10,11,9,8,7,4
0,0,2,1,1,2,0,1,3,0
1,4,11,74,74,70,62,56,50,1
1,2,12,114,107,97,77,61,52,1
5,6,10,34,32,31,22,18,15,4
1,3,9,40,41,38,27,24,20,2
3,2,8,17,16,16,12,12,8,3
1,3,7,15,14,15,10,8,8,3
5,5,13,21,22,20,19,18,17,4
3,5,12,24,24,23,21,20,19,2
1,2,5,10,12,9,9,8,6,2
2,0,2,2,2,1,3,1,0,1
1,3,13,74,74,70,63,55,50,3
0,3,11,115,108,97,77,62,53,1
7,4,9,33,33,30,22,19,15,4
1,2,8,39,40,38,27,22,17,2
2,5,6,15,17,15,12,9,10,2
3,3,6,13,15,14,9,9,6,2
5,4,13,21,21,21,19,18,19,4
2,4,12,24,24,25,20,19,18,3
2,4,5,11,10,11,9,9,8,0
1,0,2,1,2,1,1,0,1,1
3,4,13,75,74,71,63,55,49,1
1,3,11,115,109,97,76,62,53,0
7,5,12,35,33,30,22,19,16,4
1,3,10,40,38,37,28,24,18,1
4,4,8,17,16,16,12,9,8,4
2,4,9,15,15,14,10,10,9,2
5,6,12,21,22,20,19,18,17,3
2,2,12,22,23,22,22,20,18,2
3,3,5,10,11,9,9,7,7,1
1,1,1,0,3,3,2,2,1,0
0,4,13,73,74,70,62,55,51,1
3,2,11,115,110,97,76,64,51,0
8,7,9,34,33,31,23,18,17,3
4,7,9,39,39,38,26,22,20,2
5,3,8,18,17,17,12,12,7,4
2,4,6,14,14,14,10,9,7,2
4,4,14,22,22,21,21,18,17,3
1,4,13,23,25,23,21,19,19,2
2,1,5,10,10,10,8,10,7,2
0,0,1,2,0,1,3,1,2,0
2,3,14,74,76,70,62,56,50,0
1,1,12,114,111,97,78,62,52,0
5,6,10,35,34,30,25,20,16,4
1,4,10,38,41,38,28,23,20,0
4,2,8,17,18,16,11,9,8,3
4,3,8,15,14,13,10,9,8,1
4,5,13,22,20,20,19,18,17,4
1,3,13,24,23,23,22,20,17,3
1,2,5,9,10,11,9,8,8,3
0,1,2,3,1,1,1,1,1,0
0,2,14,75,74,70,62,56,50,2
3,2,12,115,110,97,78,63,53,0
5,6,10,34,34,31,23,20,16,3
3,2,10,42,42,37,27,25,20,3
2,3,7,17,17,16,12,11,9,3
1,4,7,14,14,14,10,8,7,1
4,6,14,21,21,21,19,19,19,3
4,5,14,23,25,23,21,20,18,3
3,2,6,10,10,10,9,10,6,2
0,1,2,3,1,2,2,1,2,0
2,4,14,72,75,70,62,55,50,2
0,3,12,115,111,97,77,64,53,0
5,6,11,36,34,30,25,19,17,3
2,4,10,40,41,38,28,24,21,1
3,3,8,18,17,16,12,11,10,2
3,4,4,14,13,13,11,11,9,2
5,4,11,21,21,22,19,18,17,5
2,3,13,23,24,23,20,19,19,3
1,1,3,12,9,9,9,8,7,2
0,0,1,2,0,1,1,1,0,0
4,3,13,74,73,70,61,54,50,0
0,0,10,115,110,98,77,62,52,1
9,6,9,35,33,30,22,19,16,6
1,3,10,41,40,38,28,22,19,0
5,2,7,18,17,17,11,10,8,2
2,3,7,14,15,13,9,9,7,2
4,3,14,21,23,20,19,19,17,5
1,4,13,24,23,23,21,20,19,2
1,2,6,9,10,10,9,9,7,1
1,0,1,0,1,1,0,1,1,1
0,3,12,74,73,69,62,57,49,1
0,4,10,114,108,97,77,62,54,1
6,4,11,34,34,31,22,19,15,2
3,3,8,41,39,35,26,24,18,2
1,5,8,17,17,15,13,10,8,3
3,3,8,15,14,14,9,9,6,1
4,5,12,22,22,21,19,18,17,5
1,5,13,23,24,22,22,20,17,3
3,3,6,9,11,10,9,7,8,2
0,0,2,2,2,2,1,1,1,0
4,4,13,74,76,70,62,55,51,2
1,3,14,115,110,98,78,62,53,1
6,4,10,34,32,32,23,18,16,2
0,4,8,39,40,37,28,24,19,2
2,3,9,17,17,15,11,9,8,2
1,2,9,15,14,14,11,10,9,1
4,4,13,21,21,21,20,17,17,3
3,4,13,23,24,24,20,19,18,3
1,3,6,10,10,10,9,9,7,3
0,1,3,1,0,0,2,0,2,0
2,4,13,74,74,70,63,56,50,2
0,4,11,114,111,98,77,63,52,0
6,6,8,35,32,30,24,19,16,5
3,5,9,39,40,37,27,23,19,1
3,6,8,17,17,17,12,12,6,1
2,4,5,15,14,13,10,9,9,2
4,5,11,22,21,20,19,18,17,4
2,3,14,23,24,23,23,19,18,3
1,1,6,9,10,11,8,7,7,0
1,0,1,0,2,1,2,1,1,0
1,4,14,74,75,69,62,54,50,2
0,1,13,114,111,98,79,62,54,1
7,4,11,34,33,33,23,19,16,3
2,3,10,39,40,37,27,22,18,2
2,2,6,17,18,15,12,10,11,3
3,3,8,14,13,14,10,8,8,3
3,6,13,22,22,21,19,20,17,3
2,4,13,24,24,22,21,20,17,3
1,2,5,10,9,11,8,10,8,1
0,0,2,1,1,1,1,3,2,0
4,4,11,74,75,70,63,55,50,4
0,3,10,114,109,97,78,64,53,1
6,7,11,34,32,32,23,19,15,2
1,3,9,39,40,36,27,23,18,1
3,4,6,18,18,15,12,9,9,4
3,4,7,15,14,14,11,9,8,2
2,4,13,22,20,21,20,18,17,3
2,3,12,23,25,23,21,19,17,3
3,1,4,10,10,10,10,8,10,3
0,0,2,3,2,2,1,1,1,0
0,4,14,74,75,71,62,56,49,2
1,2,12,115,111,98,79,62,53,0
6,4,11,35,33,29,24,18,16,3
1,3,11,39,39,37,27,23,21,3
3,3,8,17,18,16,11,9,8,2
2,2,6,14,15,12,10,9,7,3
3,6,13,22,22,22,20,18,17,3
1,6,12,23,25,23,20,21,18,2
2,3,6,11,11,11,10,9,7,2
0,0,2,1,1,0,1,2,1,0
1,4,12,74,76,71,63,56,50,2
1,1,11,115,111,98,78,64,54,0
4,5,9,35,34,30,23,18,15,3
2,3,11,41,39,38,28,22,20,1
3,4,10,16,18,18,12,11,9,3
4,3,7,15,15,14,11,9,6,2
4,5,13,21,22,22,19,19,17,4
2,4,14,24,26,22,22,19,19,3
2,2,6,11,11,10,9,10,9,4
0,0,3,1,3,4,0,1,3,0
2,4,13,75,75,70,62,55,49,2
1,3,10,116,110,97,77,63,53,1
6,6,10,34,33,31,21,19,16,3
1,3,9,39,41,38,27,24,19,3
2,6,8,18,18,16,11,9,7,3
2,4,7,15,15,14,9,10,8,2
1,5,12,21,22,20,20,18,18,4
0,3,14,24,23,24,20,21,19,3
1,3,6,9,10,11,10,8,8,1
1,0,2,2,3,2,2,1,1,1
2,2,11,75,75,71,64,58,51,1
2,1,14,114,111,99,78,62,51,0
4,6,11,34,33,29,23,18,15,3
4,2,9,41,41,37,28,24,20,2
3,4,8,18,19,17,11,10,9,4
3,2,8,13,14,13,12,8,8,1
4,4,12,22,22,20,19,17,18,3
4,2,14,24,25,24,21,21,18,3
4,4,6,10,12,12,10,8,7,1
0,0,1,1,2,0,1,0,1,0
3,3,13,77,75,72,64,57,51,2
1,3,12,115,110,99,79,63,53,1
4,7,9,33,32,30,23,19,16,2
3,4,9,41,40,37,27,22,19,3
2,3,8,18,17,17,12,12,8,3
2,4,6,13,14,14,10,8,8,1
2,4,12,21,21,22,21,19,18,3
1,5,13,25,24,23,21,20,18,2
1,2,6,13,11,12,11,10,10,3
0,0,2,1,3,1,2,2,3,0
0,3,13,75,77,71,65,55,50,1
1,1,11,115,112,98,80,63,52,1
7,5,11,35,32,32,22,19,16,5
2,4,9,40,40,36,29,23,20,0
4,4,6,16,17,17,12,10,8,2
3,4,6,15,14,14,11,8,7,4
3,6,12,21,20,21,19,19,18,5
3,4,13,22,24,23,22,19,18,3
2,2,6,11,11,10,9,9,7,3
0,1,2,2,0,2,0,2,1,0
1,4,12,75,78,71,65,58,52,1
0,0,11,116,111,98,79,64,53,1
5,4,12,36,33,30,22,18,15,4
1,3,11,39,40,36,28,22,19,3
5,5,7,16,18,15,12,11,8,2
3,1,7,14,14,14,10,8,7,1
3,5,12,22,22,21,20,18,16,3
1,3,13,24,23,25,21,20,19,4
2,3,7,9,11,11,9,10,8,2
0,1,1,1,2,1,2,2,0,0
1,4,12,76,76,72,65,57,51,3
2,1,13,116,110,100,79,63,52,1
4,6,10,33,34,31,24,20,17,4
2,5,8,40,42,38,28,24,19,1
3,5,7,18,17,17,11,9,7,4
0,3,8,14,14,13,10,9,7,2
3,5,13,22,21,21,20,19,19,4
1,5,13,23,23,23,22,20,18,2
1,2,5,11,12,11,10,8,7,2
0,0,3,2,1,2,1,2,1,0
1,5,14,77,76,71,64,57,51,1
0,3,11,115,112,98,81,64,53,1
5,5,9,36,33,30,22,18,16,4
3,4,10,40,41,37,28,22,20,3
1,4,8,17,18,15,14,11,9,3
4,3,7,14,14,13,11,9,7,3
2,5,13,21,21,21,21,19,18,3
3,6,12,23,25,23,21,20,19,2
2,3,5,10,11,11,10,9,7,4
1,0,3,3,1,2,0,3,3,0
3,5,13,75,77,72,65,58,51,1
0,3,11,115,111,99,81,64,52,0
4,6,11,35,33,33,23,20,15,4
0,4,10,40,39,39,27,22,20,1
3,4,8,16,17,15,12,10,9,2
3,3,6,14,12,15,10,9,6,2
2,5,12,22,23,21,20,19,17,3
1,3,12,24,23,23,21,20,19,4
0,1,7,11,12,11,10,10,7,2
1,0,1,0,1,2,2,1,1,0
0,3,11,76,75,72,64,56,50,1
2,3,13,116,111,97,79,63,53,1
4,6,12,35,34,31,24,20,16,3
2,4,8,40,42,38,29,23,18,2
3,2,8,17,20,16,13,10,8,3
2,3,7,15,15,13,10,9,8,1
2,5,12,21,22,21,20,18,18,4
2,3,13,24,24,24,20,20,18,3
2,4,8,11,11,11,9,9,9,2
0,0,1,1,1,2,2,2,1,0
0,3,11,75,77,72,64,57,50,1
1,1,12,116,111,98,79,62,53,0
7,5,12,33,33,30,24,19,17,3
3,3,9,41,40,37,28,25,19,2
4,4,6,18,17,18,11,9,10,2
5,3,7,14,14,13,10,10,9,1
3,4,12,22,22,20,19,17,17,4
2,5,14,24,24,23,21,20,18,3
1,3,6,12,12,11,10,10,8,2
1,0,2,1,3,1,0,1,1,0
2,5,14,75,76,71,65,56,51,2
2,4,13,116,111,98,80,65,53,1
5,4,10,35,34,30,24,19,15,3
1,2,9,40,41,37,28,22,20,1
2,5,9,18,17,14,11,9,9,2
3,4,8,15,14,14,11,10,7,3
3,5,12,21,21,21,20,19,17,3
1,4,11,25,23,24,22,21,17,2
0,2,6,12,11,10,9,8,8,3
0,2,2,0,1,1,1,1,2,0
2,4,14,75,76,72,65,57,50,2
0,1,10,117,110,99,80,63,52,0
5,5,11,34,33,30,23,19,16,4
3,4,10,39,40,36,27,23,18,1
4,4,6,17,17,17,12,9,8,1
2,1,7,13,15,13,11,9,8,1
3,5,12,22,22,21,21,18,17,4
2,2,12,24,24,24,22,20,18,4
3,2,6,11,12,10,8,10,8,2
0,1,3,2,2,2,2,3,2,0
2,4,12,76,76,73,65,56,51,1
1,1,13,115,111,99,80,64,53,0
5,5,11,35,32,30,22,21,16,3
1,4,10,41,40,37,27,23,19,3
6,4,7,18,17,17,12,10,9,3
2,2,8,16,14,15,10,8,8,4
3,5,13,22,23,21,19,17,18,3
2,5,13,23,24,22,21,21,18,2
1,3,6,10,10,12,11,10,8,2
0,0,2,2,2,1,1,1,2,0
1,5,15,75,77,71,65,56,52,1
0,2,11,115,110,99,79,66,53,0
5,6,11,35,33,31,24,18,16,3
2,2,9,39,42,37,27,24,19,1
2,4,8,17,16,15,11,10,8,3
2,3,7,13,13,13,10,9,8,1
3,5,12,22,21,21,20,17,18,3
2,5,13,24,24,23,21,19,19,4
1,2,5,12,10,11,9,9,7,3
0,0,1,1,1,3,1,1,1,0
0,4,12,76,77,72,65,56,51,1
1,4,12,117,110,98,79,64,53,2
5,5,10,35,32,31,23,19,16,4
1,4,9,40,41,38,29,22,20,3
1,5,8,18,17,16,12,11,9,4
2,5,7,14,14,14,10,9,7,2
3,5,13,22,22,22,20,20,18,3
3,4,12,24,24,23,22,21,18,1
2,2,6,10,12,12,10,8,7,1
0,0,3,1,1,1,1,2,2,1
1,4,13,75,76,71,64,57,49,1
1,3,11,116,111,99,80,63,54,0
7,5,11,34,33,32,22,20,15,4
2,2,10,40,42,38,27,24,18,1
5,5,7,17,16,17,14,10,9,2
3,2,6,15,14,14,12,9,7,2
5,5,12,22,21,22,21,18,19,5
1,4,14,25,24,24,20,20,19,4
1,3,5,12,11,10,10,9,8,2
0,0,3,1,0,1,2,0,1,0
0,3,13,76,75,73,65,57,50,2
0,2,12,116,112,99,79,64,53,1
5,5,10,34,32,30,23,19,16,4
3,3,10,41,40,37,29,22,19,2
2,3,9,16,18,16,11,12,9,2
0,4,9,15,15,13,10,9,8,1
3,4,13,22,21,21,20,19,18,4
3,3,14,24,25,25,20,20,19,2
4,4,5,11,11,11,9,9,8,1
0,0,1,0,1,1,2,2,1,0
2,3,13,76,76,73,65,58,51,1
2,1,10,117,112,99,80,65,54,0
5,8,9,35,34,30,23,20,15,3
3,3,10,38,40,38,28,24,19,3
4,3,7,17,17,17,13,10,9,3
2,5,6,15,14,14,10,9,7,1
4,5,12,23,22,20,20,18,18,4
3,5,14,24,24,24,22,19,20,3
3,2,6,11,11,11,10,8,7,2
0,0,2,2,3,1,1,1,1,0
1,3,12,77,75,71,64,57,51,2
0,2,12,118,111,100,81,63,54,0
7,5,10,33,34,32,24,19,16,5
1,5,10,40,41,37,27,23,21,2
3,5,8,19,17,15,13,10,8,1
3,3,8,14,13,14,10,9,8,2
5,5,11,21,21,21,19,18,17,4
3,5,11,24,23,23,20,20,18,3
0,2,5,11,10,10,10,9,7,2
1,0,2,2,2,2,1,2,1,1
1,4,14,78,78,73,64,57,50,2
1,3,10,116,113,100,79,63,53,1
3,6,10,33,32,31,24,18,14,4
3,5,9,40,40,38,28,23,18,2
2,4,7,17,17,15,11,9,10,2
2,2,7,13,14,13,10,9,6,2
4,6,14,21,21,21,19,18,19,2
2,3,14,24,24,23,22,20,18,1
2,2,6,13,12,11,8,9,8,2
0,0,2,2,2,1,1,1,1,0
2,4,14,77,76,70,64,56,52,0
0,2,12,115,111,100,80,65,52,2
5,6,11,35,34,32,22,19,15,4
3,4,9,41,42,37,28,23,19,1
4,4,9,17,17,15,11,11,7,1
2,4,6,14,13,14,10,9,7,2
5,3,12,21,21,21,19,19,17,3
2,4,12,24,25,24,19,20,18,3
1,1,7,11,11,11,10,8,7,1
0,0,2,2,1,1,1,1,0,0
0,4,12,75,76,72,64,57,50,2
2,3,12,116,112,99,80,63,53,1
4,4,10,35,34,30,23,18,17,5
3,3,9,39,40,38,29,23,20,1
3,4,8,17,17,17,13,8,8,2
3,2,7,14,14,12,9,8,9,1
7,5,13,21,21,20,20,18,17,5
