"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
7,12,5,6,17,27,22,27,14,14
9,8,10,3,23,37,29,37,11,21
9,10,4,2,27,54,40,45,15,22
12,13,2,5,23,36,27,29,15,16
15,12,1,6,48,223,89,88,17,11
14,8,5,0,60,444,117,101,17,17
4,12,6,4,48,369,98,79,15,17
8,8,1,7,50,367,92,76,15,13
11,7,2,5,51,367,89,76,16,10
13,13,5,1,30,55,38,34,13,16
9,11,7,8,18,26,20,25,10,13
9,11,5,5,23,41,32,36,14,21
13,10,6,5,22,54,38,42,14,22
12,11,3,7,20,36,27,28,14,14
10,11,3,6,43,220,86,91,15,15
13,14,7,0,56,432,113,99,12,24
8,9,3,5,46,362,100,78,13,16
6,13,0,7,44,355,91,74,19,10
17,11,3,0,53,355,86,76,13,20
11,8,8,5,28,56,39,36,13,13
9,11,8,2,14,27,22,25,10,15
10,12,6,6,20,38,31,36,14,21
12,10,3,7,26,53,38,44,16,24
10,11,7,7,22,35,26,27,13,15
8,9,4,0,41,218,83,91,17,20
5,10,4,8,46,427,113,102,11,21
11,13,0,4,41,344,94,73,15,13
13,7,5,0,47,341,87,75,17,14
10,10,6,5,50,338,87,74,13,18
10,12,6,6,25,56,37,33,11,14
9,11,8,4,16,27,23,22,11,16
9,10,5,6,18,40,31,35,14,19
9,11,2,7,21,51,34,44,16,20
11,12,6,0,24,34,25,30,13,18
8,6,4,1,40,218,89,92,14,18
7,17,2,7,44,424,115,98,17,13
11,10,0,2,49,338,86,76,19,16
15,6,6,0,45,328,86,74,11,23
9,8,4,3,42,328,86,76,11,16
10,13,2,6,25,56,36,31,15,10
11,10,6,6,15,28,21,24,11,14
12,11,2,4,20,40,26,35,17,20
10,11,6,0,28,50,33,42,14,26
11,10,4,6,18,35,29,28,12,16
8,14,0,3,32,219,87,85,19,14
13,12,0,0,50,423,107,95,19,17
13,11,7,0,47,321,91,74,9,20
9,10,0,5,38,315,90,73,13,8
7,21,0,4,37,321,84,67,21,12
12,11,6,2,26,56,34,34,14,14
9,11,5,3,14,25,21,24,11,17
7,8,9,3,21,37,29,32,13,17
9,11,4,4,20,53,35,42,17,22
11,13,5,4,18,36,24,30,13,19
14,12,1,2,37,218,84,91,12,19
15,11,5,0,45,412,113,95,17,17
5,12,0,7,40,315,88,73,21,9
4,12,0,0,41,309,85,69,10,21
14,11,5,3,37,308,84,76,15,16
10,11,7,5,22,55,36,32,15,9
12,11,6,7,15,26,21,23,11,13
10,13,4,5,17,39,29,33,14,18
9,10,4,3,22,51,32,42,15,22
7,11,7,2,24,35,26,29,10,19
11,9,2,1,36,216,85,89,13,16
11,17,0,7,38,414,113,92,22,13
11,13,6,0,38,306,85,73,10,21
15,7,5,0,38,299,78,76,13,19
9,10,0,7,38,300,83,73,13,11
10,14,4,3,23,55,36,32,13,12
12,15,5,4,14,26,23,24,11,15
10,10,5,6,18,38,30,34,15,17
7,9,7,3,22,52,31,41,14,23
8,10,2,3,22,35,26,30,9,19
7,12,2,2,38,214,88,91,14,18
12,9,12,0,37,416,109,93,24,16
15,8,4,3,33,306,89,71,14,11
8,11,0,5,38,299,80,79,13,19
10,15,3,0,42,305,82,74,16,18
11,9,7,5,24,54,38,33,15,10
13,13,5,6,16,28,22,20,14,13
10,12,5,2,18,40,26,33,15,19
11,12,6,1,23,48,31,43,11,23
7,9,3,6,19,34,27,28,13,17
10,12,0,3,35,218,88,85,15,14
9,14,10,2,41,420,114,91,10,12
19,11,6,0,42,312,86,72,12,21
12,10,2,0,44,309,87,75,14,18
10,17,0,8,40,309,84,67,19,10
10,11,4,3,21,54,38,34,13,13
13,12,7,2,15,28,22,24,11,16
11,11,7,3,23,35,27,36,9,20
9,10,1,7,24,49,35,44,14,24
10,14,5,4,16,33,27,26,12,14
10,9,9,3,36,220,85,87,10,16
16,10,3,0,51,423,109,96,11,23
13,15,0,1,47,318,90,72,18,15
8,17,0,3,36,312,85,68,18,10
11,7,6,0,36,314,86,75,10,15
11,11,5,3,26,57,36,35,11,15
11,9,8,4,18,26,20,24,10,16
7,11,2,5,22,37,28,32,17,21
8,12,5,5,19,49,35,43,12,19
11,9,7,3,17,33,23,29,12,15
12,5,3,0,39,221,86,89,11,25
12,12,0,4,51,423,108,95,13,20
9,12,0,1,43,315,90,71,18,15
14,4,8,0,36,314,85,74,10,15
17,14,1,2,40,314,80,72,11,16
12,13,0,5,25,54,36,32,14,14
12,11,4,5,16,27,21,21,13,15
10,13,4,5,17,38,29,31,13,17
12,11,7,4,21,50,32,44,12,24
11,8,5,3,21,34,26,29,10,21
12,18,0,3,45,219,85,84,17,17
8,15,0,7,47,424,114,92,21,16
16,8,6,2,38,320,87,78,8,12
11,11,5,0,45,312,83,70,11,15
11,11,0,0,48,313,84,69,16,19
8,11,5,6,24,56,39,35,11,13
12,11,10,6,13,26,21,23,9,13
12,9,8,1,17,39,27,34,13,22
9,10,5,0,24,49,33,44,12,25
10,15,4,5,22,33,26,26,13,16
11,12,0,3,40,220,88,88,17,17
12,8,12,0,45,424,108,100,10,14
12,13,4,0,49,318,86,71,11,19
7,15,0,1,43,313,85,70,20,18
10,9,7,5,35,314,87,72,13,10
14,9,4,2,23,55,34,37,12,12
12,10,8,4,15,26,21,25,10,16
9,11,5,3,21,37,26,34,11,22
10,12,4,3,24,49,36,45,18,26
10,7,5,5,20,32,26,29,14,15
14,10,8,5,40,220,82,89,13,16
14,15,0,0,50,422,107,97,13,23
8,15,0,4,45,316,93,69,13,18
9,6,7,8,40,311,86,74,18,15
12,9,6,0,39,317,81,73,14,15
8,15,5,1,28,54,37,30,11,13
11,12,5,3,17,27,20,22,10,16
10,10,4,4,20,37,29,34,18,21
12,6,5,3,22,52,35,47,15,21
12,11,8,4,18,34,23,28,9,15
8,15,0,0,39,216,84,86,15,21
6,14,1,1,47,414,113,89,19,22
17,5,8,6,40,315,83,77,16,18
13,9,4,0,39,313,82,72,12,16
7,19,1,0,46,312,86,67,12,12
11,11,0,7,23,54,36,33,13,16
12,9,3,5,14,26,22,23,14,17
12,8,6,4,18,39,28,35,13,19
7,8,5,0,19,51,32,45,11,21
8,12,5,0,17,32,26,24,13,17
9,12,2,4,42,211,84,82,17,21
16,7,2,6,43,410,101,97,18,20
12,13,9,0,40,307,82,72,9,14
6,12,2,0,41,301,87,70,11,16
8,8,0,1,40,303,79,68,18,18
12,10,6,5,22,57,33,31,14,10
12,10,7,7,15,27,20,24,12,14
8,11,6,5,17,40,25,36,14,19
8,14,4,0,22,50,37,38,12,22
11,11,4,7,21,32,25,26,12,19
13,6,1,1,34,209,76,83,17,18
10,13,9,0,40,406,100,93,13,16
7,16,6,0,40,297,88,75,14,17
10,11,0,0,38,293,81,64,14,20
17,9,3,3,33,297,79,67,17,13
12,9,8,6,23,54,36,36,14,11
9,11,8,4,13,26,20,23,15,16
8,10,7,4,16,38,25,35,13,17
12,7,5,0,21,51,34,44,12,22
10,9,3,1,20,32,25,24,9,20
7,14,1,1,34,207,77,81,15,19
5,10,6,3,40,399,96,95,23,18
17,10,8,0,39,296,81,69,15,19
6,5,1,0,38,289,81,65,10,15
11,6,0,6,42,292,76,67,15,15
13,12,3,5,23,55,33,33,13,14
9,9,8,5,14,25,17,24,12,13
8,8,6,0,19,39,28,34,14,18
12,14,4,1,22,48,33,38,10,24
11,13,3,6,17,32,24,26,14,18
10,6,2,3,33,206,73,85,17,19
6,10,9,1,38,397,97,91,13,20
9,10,0,0,40,283,85,68,15,19
14,8,0,0,35,282,75,65,13,16
10,5,4,3,35,285,76,68,16,11
8,10,5,1,23,55,34,35,14,14
10,10,7,1,14,26,22,25,11,16
11,14,6,3,20,38,26,31,15,20
11,10,2,3,19,50,32,42,17,20
9,8,4,4,15,34,23,31,13,15
6,11,8,0,29,203,77,84,13,20
9,10,2,0,42,389,99,91,16,22
18,11,0,2,30,273,74,67,17,16
9,6,6,0,30,266,74,67,16,14
5,12,3,0,33,266,77,66,13,12
11,13,2,3,22,54,34,31,11,17
13,11,4,3,15,25,20,21,11,15
8,7,3,1,18,39,25,34,17,19
5,8,8,1,16,52,31,44,14,21
8,12,7,2,16,31,26,27,12,17
12,12,0,0,34,203,75,81,16,20
15,10,4,3,35,391,91,89,14,19
4,2,6,0,31,260,74,70,16,14
11,8,4,0,33,251,78,68,11,19
12,14,0,0,31,258,79,67,12,21
12,13,2,6,19,54,31,31,14,12
11,9,4,6,13,27,18,22,11,14
8,9,4,3,16,37,25,34,14,16
7,9,6,1,19,49,33,42,14,22
12,12,6,4,18,31,23,25,9,18
12,8,2,0,30,206,73,80,14,18
10,12,3,4,31,386,90,90,20,14
6,11,4,0,34,252,75,72,14,17
8,15,4,0,33,252,75,66,11,17
16,13,3,2,25,257,69,64,17,15
10,6,3,3,19,53,32,33,14,13
9,8,10,3,14,25,20,24,13,15
8,10,5,0,17,34,26,34,13,20
12,14,3,0,21,48,34,40,12,23
11,9,4,4,13,33,24,25,12,16
7,8,1,0,28,203,70,82,15,15
9,9,6,0,37,382,96,96,8,18
8,12,5,1,36,242,79,70,8,17
16,9,1,2,27,241,71,60,16,18
13,7,0,2,33,239,68,65,18,9
8,9,5,3,22,51,34,33,12,12
10,11,8,3,14,24,18,25,10,14
12,13,4,2,19,36,29,34,12,22
10,10,3,1,20,48,30,39,14,25
11,8,5,4,15,31,22,26,13,16
6,5,1,1,32,203,75,86,15,15
12,16,3,0,36,377,95,94,7,25
15,13,3,3,25,236,75,70,14,18
13,4,0,3,28,229,69,65,18,18
11,10,4,0,36,228,69,64,12,15
8,12,3,0,19,52,34,35,10,16
14,12,7,3,12,28,20,24,8,15
10,11,5,1,17,33,27,32,12,21
10,7,3,3,16,50,31,42,14,25
10,8,5,2,18,34,22,28,12,16
12,15,2,0,27,204,71,85,10,17
10,13,0,2,29,375,92,94,15,21
13,6,4,3,31,219,68,62,13,21
9,11,2,0,32,218,64,63,15,12
9,12,4,0,28,216,63,70,12,16
11,11,2,5,19,50,32,32,7,17
13,12,7,3,12,26,20,24,9,17
10,11,3,5,15,37,26,32,15,20
7,8,5,3,16,50,29,43,14,21
7,9,5,4,17,33,24,29,11,16
5,13,3,0,24,202,72,85,11,23
11,13,5,4,27,371,91,89,14,18
13,3,0,1,30,212,69,64,19,13
11,7,5,0,29,201,62,65,11,16
6,10,4,0,27,206,67,67,14,15
10,11,3,6,15,53,33,32,11,12
13,11,3,4,11,26,20,22,10,16
7,10,5,2,19,38,26,32,12,18
8,8,6,2,16,52,29,43,14,24
9,10,5,1,17,32,23,28,8,18
14,13,2,0,25,201,74,83,14,19
9,12,0,3,26,369,90,86,15,17
14,11,0,0,27,199,64,66,15,13
7,9,5,0,29,197,65,71,11,18
8,7,4,3,22,198,65,65,10,16
11,11,1,1,17,51,31,30,12,12
13,9,6,4,9,26,20,22,14,13
7,9,6,0,17,35,24,33,12,20
8,9,6,0,16,48,29,44,9,25
10,9,2,3,11,34,25,25,12,16
15,13,4,4,21,202,73,79,14,15
15,7,3,0,34,363,86,94,12,21
8,6,8,0,28,192,67,66,8,21
6,16,3,6,19,190,68,56,11,14
10,10,0,3,25,199,68,62,11,13
11,10,5,2,18,50,30,32,12,14
9,10,9,3,12,25,18,25,10,14
9,8,4,2,15,35,25,35,13,22
9,9,4,4,15,49,33,39,11,22
11,11,4,2,14,33,22,25,13,14
7,6,4,0,28,201,68,85,12,18
9,10,6,2,27,356,84,89,12,18
10,12,2,4,22,190,66,56,11,13
12,4,0,0,25,190,64,54,18,16
10,9,6,0,28,189,63,55,12,23
9,9,3,4,18,49,32,33,10,12
13,9,6,3,10,26,21,24,9,15
11,11,2,4,11,38,26,31,13,18
12,12,5,0,19,47,29,42,12,24
9,9,7,3,15,31,23,30,10,17
8,14,0,6,19,195,62,78,10,16
13,9,0,3,24,344,84,88,14,14
14,10,4,0,21,124,54,54,11,19
12,8,5,2,21,140,51,55,8,18
10,13,1,2,21,142,56,53,11,12
11,10,4,1,14,45,30,29,12,13
11,11,6,3,10,27,19,22,11,14
7,7,5,0,14,36,26,34,13,21
7,10,5,0,14,45,28,43,12,27
10,12,5,3,13,31,24,25,9,15
14,11,0,0,18,193,64,78,16,15
13,11,5,0,19,334,73,86,13,22
12,11,4,2,22,123,52,56,8,17
12,11,2,2,15,126,54,51,11,11
11,12,1,4,13,131,55,46,15,12
10,10,6,0,14,46,28,29,7,16
12,11,6,0,11,27,18,24,13,18
7,11,7,2,13,34,23,33,11,26
9,10,2,5,14,46,31,41,11,22
10,11,5,3,9,31,23,23,12,16
7,7,4,0,16,191,60,77,13,17
12,12,7,0,23,320,75,85,7,20
12,12,2,3,15,112,52,54,11,12
7,12,3,1,13,116,51,42,12,14
16,12,5,0,16,121,49,48,7,20
11,9,4,2,17,43,26,29,9,12
11,9,9,4,11,25,17,25,8,16
11,10,3,4,15,34,25,34,12,18
13,11,4,1,10,48,30,41,14,23
8,10,6,3,12,33,24,26,10,18
2,8,4,0,15,187,58,81,10,18
14,11,0,6,18,312,73,85,13,10
9,11,1,1,16,113,54,53,13,14
12,6,7,0,13,113,46,48,7,20
9,9,2,1,18,115,45,50,9,15
9,12,2,6,14,41,26,27,14,12
14,11,5,5,10,24,18,23,10,12
10,11,2,5,11,34,24,33,14,18
7,8,9,0,15,48,28,42,8,29
9,9,7,2,13,32,18,27,10,16
8,13,0,1,16,182,58,76,13,15
10,12,4,0,14,300,68,81,16,17
11,11,6,0,14,108,45,52,8,13
9,9,0,3,14,102,40,48,8,15
7,12,0,1,18,99,44,45,13,13
9,10,7,3,12,40,27,26,9,10
13,10,6,3,9,26,18,20,10,14
11,8,7,0,13,37,22,34,8,24
9,11,2,2,14,47,26,42,11,23
8,12,6,7,11,29,23,24,13,13
13,13,6,0,11,179,54,72,13,19
12,7,6,0,19,297,64,84,9,17
11,13,0,2,16,105,43,52,14,13
9,13,2,2,14,90,45,39,12,13
12,8,8,1,13,91,39,43,7,16
9,9,6,1,12,38,24,27,11,15
9,9,5,1,10,26,16,24,9,16
9,11,2,5,13,36,21,34,12,18
9,11,1,3,14,44,29,40,15,22
13,8,7,2,11,30,22,25,8,18
11,8,4,0,15,179,53,75,12,19
11,13,0,0,17,299,61,82,17,19
9,11,2,4,18,103,43,49,12,11
11,9,4,2,13,88,39,42,10,13
11,6,7,0,11,86,37,47,9,19
11,10,4,2,15,37,24,24,12,14
11,7,6,3,13,26,17,24,13,14
8,14,1,2,14,33,22,32,15,19
7,11,6,3,14,45,28,39,9,21
9,9,6,3,9,31,18,26,10,18
6,7,1,0,17,177,52,73,12,16
9,15,0,3,26,302,61,74,18,10
10,8,3,0,17,104,45,50,9,15
10,9,9,0,12,90,35,46,5,20
8,13,2,0,17,93,36,41,13,17
9,9,1,3,13,38,25,23,12,12
11,12,5,5,12,27,21,23,14,12
7,9,5,3,13,36,24,32,12,19
9,6,5,0,11,46,29,41,9,27
8,9,5,3,13,30,20,24,9,15
8,12,0,1,19,177,57,65,19,14
12,7,6,3,15,303,64,78,9,14
11,9,6,2,17,106,44,52,9,14
9,11,0,0,19,93,36,40,13,18
5,9,1,2,16,90,46,40,9,15
10,6,5,6,15,38,25,29,7,11
9,8,8,5,11,25,17,22,12,18
7,7,5,4,12,35,25,33,10,19
6,11,5,2,14,47,27,43,10,23
7,8,3,0,12,31,19,27,10,13
10,5,3,0,19,176,55,65,11,14
10,9,1,4,21,301,63,79,16,19
8,9,5,4,14,106,42,48,7,18
5,8,4,0,17,93,36,44,4,13
12,9,0,0,20,90,44,42,7,10
10,11,3,2,16,38,24,29,10,10
9,7,7,2,10,27,16,24,9,15
7,10,2,0,15,34,22,32,16,20
8,7,3,5,13,47,27,41,11,20
10,5,7,5,11,32,19,28,8,16
11,6,3,0,18,179,52,70,10,21
6,10,2,0,22,302,64,74,10,18
8,6,2,0,17,104,44,51,13,15
7,6,6,7,19,95,38,44,7,12
9,9,2,4,16,96,35,43,8,17
6,10,2,0,13,41,25,25,11,13
9,10,4,5,12,24,19,20,10,15
9,7,7,3,14,36,23,34,9,17
9,6,4,1,11,48,24,43,10,23
7,12,4,3,13,32,21,22,10,16
4,9,0,0,20,178,52,69,14,20
8,7,2,1,23,307,64,79,12,15
12,4,6,5,20,108,40,53,6,15
5,6,4,0,15,100,41,43,6,18
9,14,2,0,19,95,42,39,13,16
10,7,1,6,14,41,23,29,12,11
10,8,5,4,11,26,18,23,11,13
6,8,6,6,10,37,21,33,9,19
7,5,6,0,13,48,24,40,12,28
8,9,4,1,15,32,23,23,12,17
12,7,1,2,20,178,51,73,14,16
10,5,3,3,19,307,59,83,8,20
10,10,4,0,16,109,43,50,8,15
5,11,0,0,17,97,41,41,14,12
12,6,3,1,19,97,37,42,10,12
10,7,4,3,13,41,24,28,9,12
7,7,8,5,11,25,17,24,8,13
7,8,5,1,10,39,24,32,11,24
8,11,5,0,17,47,28,39,14,26
11,8,4,3,14,31,22,27,14,13
4,6,1,1,19,180,48,72,12,19
5,9,9,1,21,314,65,81,7,21
7,7,4,0,20,107,47,50,9,15
13,6,1,0,20,99,38,42,11,14
8,6,0,1,10,104,38,47,9,11
6,10,6,4,14,40,24,25,8,11
8,9,8,4,9,26,19,22,10,17
10,10,5,1,15,34,25,30,11,20
5,5,3,0,15,46,26,43,15,25
8,8,6,5,13,34,19,25,11,16
3,8,4,1,17,181,55,70,10,17
7,9,2,0,24,311,65,76,11,22
9,9,2,0,20,110,43,49,11,16
8,3,0,0,17,103,39,48,9,14
5,7,7,0,18,103,42,42,5,15
5,10,5,3,18,39,25,23,9,12
9,11,6,2,14,25,18,20,10,14
6,6,2,2,13,35,22,36,14,20
8,8,4,3,15,47,24,42,10,24
7,9,4,3,12,32,24,25,8,17
9,9,2,2,22,180,55,68,12,21
9,11,2,3,23,313,60,78,14,21
9,5,0,0,21,112,42,52,9,14
6,8,2,0,18,99,44,42,6,16
6,12,6,0,23,102,45,41,11,18
9,10,2,3,15,42,23,26,12,9
6,9,6,4,11,26,14,23,11,14
6,7,6,0,9,36,21,34,11,21
6,7,6,1,14,48,29,40,8,23
12,10,7,5,13,30,21,23,11,16
11,4,0,0,19,183,53,70,14,15
10,3,0,2,18,316,60,83,11,14
5,6,7,0,19,108,47,52,7,20
3,7,4,0,18,103,40,43,11,17
13,10,1,2,19,106,37,43,11,13
8,10,5,4,12,40,26,27,10,12
9,10,7,3,13,26,18,23,13,14
9,10,5,7,10,38,21,34,14,19
6,4,3,0,14,48,29,43,10,25
8,7,5,0,13,31,21,26,9,18
8,13,5,0,22,181,54,70,14,17
5,9,0,0,21,319,62,78,16,16
9,8,0,2,17,109,44,52,8,15
6,6,6,0,19,105,44,42,7,16
5,8,2,0,19,107,38,40,13,12
10,10,2,1,13,42,21,28,9,13
9,9,5,4,12,26,18,24,12,15
5,6,6,2,10,36,21,34,10,20
7,9,5,3,15,45,31,39,8,23
9,9,5,2,13,33,21,25,12,16
11,10,1,3,18,183,47,70,13,18
8,3,4,3,18,317,65,82,8,17
7,6,3,2,19,109,48,51,9,16
9,11,1,0,18,107,40,43,14,16
9,11,0,5,13,110,38,46,11,9
8,10,6,3,14,40,24,28,7,12
7,8,6,6,10,26,17,23,9,14
8,7,6,0,15,36,26,34,11,21
7,11,6,4,17,47,26,38,14,22
11,10,5,7,10,34,19,27,10,15
3,6,6,3,18,183,54,73,11,14
6,7,7,0,24,315,63,79,12,22
8,9,1,0,18,112,45,50,11,13
8,9,0,1,16,104,37,45,10,13
8,6,6,1,24,103,40,46,11,13
5,7,4,2,18,40,28,27,9,12
8,8,6,2,13,27,20,22,10,14
11,12,2,2,14,37,20,31,15,21
9,7,5,6,11,48,27,42,10,22
7,7,7,3,15,31,21,27,9,16
6,8,6,0,20,183,53,69,14,21
7,6,2,4,17,318,59,73,10,19
13,8,4,1,16,110,41,52,8,12
7,7,6,0,24,102,42,47,9,16
3,9,4,0,18,103,44,41,6,17
8,10,3,7,15,44,25,26,11,11
11,8,5,0,13,26,20,23,10,16
9,12,6,2,13,36,23,30,14,20
9,11,7,4,10,49,28,41,13,21
6,8,3,3,14,30,22,30,10,16
5,6,6,0,22,180,56,67,9,21
7,9,3,0,19,320,65,73,15,17
11,8,0,0,16,111,42,50,12,14
9,6,4,0,21,99,37,45,11,15
4,6,6,0,19,106,42,44,8,16
7,10,4,3,12,44,24,26,10,11
10,10,7,1,11,26,16,20,10,15
8,10,3,3,11,39,21,33,13,18
7,7,4,1,14,45,27,44,10,24
6,9,7,1,15,31,22,26,9,18
5,8,3,0,19,183,55,67,10,18
12,10,0,5,18,317,62,75,16,15
13,11,3,0,21,110,43,51,10,17
11,7,9,0,17,104,42,45,8,16
6,5,4,0,13,108,43,45,13,14
7,9,5,3,14,43,23,25,9,10
9,11,6,3,10,26,17,23,12,16
8,8,6,4,14,33,20,33,10,20
6,9,4,0,17,48,27,41,10,24
8,11,6,4,9,35,22,26,9,15
12,10,1,2,19,183,52,68,12,17
10,11,6,1,27,317,61,77,10,18
11,11,7,1,21,109,44,51,11,18
4,10,5,2,17,107,45,43,7,14
6,11,0,5,15,109,43,42,11,11
13,10,4,2,16,42,22,28,10,13
9,7,6,4,14,25,17,24,12,13
7,9,6,0,15,36,23,33,10,22
8,9,6,1,12,46,29,38,11,24
10,8,3,5,12,34,22,24,11,13
10,9,4,1,20,183,50,65,12,16
13,9,5,0,26,312,61,78,7,23
9,7,4,4,15,111,47,51,10,16
10,14,0,0,15,104,41,40,15,13
10,9,5,0,23,106,40,46,8,16
8,8,6,2,15,39,26,28,9,15
9,10,8,2,11,25,20,22,11,16
8,10,3,3,11,36,25,31,12,20
8,8,1,5,14,48,26,40,12,20
11,10,2,2,15,30,19,27,11,17
12,6,8,0,19,180,55,71,8,19
6,8,1,2,15,315,67,77,13,17
11,14,0,0,19,111,44,50,14,15
7,8,2,0,23,103,39,44,11,19
9,8,4,0,17,105,43,46,8,15
9,10,1,6,14,43,24,27,11,10
11,9,7,5,9,27,20,20,12,14
12,11,3,2,12,37,21,34,14,20
8,8,6,0,16,45,27,41,10,26
6,8,5,3,11,31,23,24,10,17
7,9,3,4,16,182,55,71,11,11
6,12,0,0,20,316,63,73,13,19
13,8,6,0,21,113,44,52,9,18
13,6,5,6,20,104,44,46,7,14
7,14,3,2,13,105,44,41,13,17
8,11,4,1,14,43,27,26,10,12
11,8,8,5,11,25,18,21,10,13
10,11,3,4,10,38,22,30,12,20
9,8,4,0,15,48,23,44,12,23
6,7,7,2,16,30,23,25,9,16
7,9,4,2,16,181,59,72,10,16
9,14,0,3,20,318,66,73,16,18
11,10,3,0,19,112,46,50,11,17
11,3,8,2,23,107,44,47,6,16
6,10,2,3,14,109,40,46,13,11
9,12,4,3,13,44,24,25,12,10
10,12,5,4,11,26,17,22,13,13
8,12,6,0,14,36,22,31,12,23
8,8,7,1,16,47,27,44,10,25
8,10,2,9,12,31,20,25,13,14
11,10,2,2,16,183,58,67,16,15
8,8,5,0,25,320,68,78,8,22
8,8,5,0,20,111,44,50,9,18
7,9,0,6,16,107,42,40,16,9
7,12,4,3,13,113,41,44,11,13
11,9,6,1,14,42,22,27,9,12
9,8,8,3,11,27,18,23,10,16
7,9,7,4,16,32,21,30,10,21
10,10,3,5,12,45,27,37,13,20
10,10,4,3,13,34,23,24,12,15
11,9,7,0,20,185,51,65,11,19
8,6,0,2,22,318,65,73,10,18
9,9,0,2,16,112,50,49,13,15
8,11,7,0,15,109,41,38,9,11
8,7,7,0,21,111,43,44,4,16
11,7,3,3,18,41,24,27,11,15
12,9,7,5,8,25,19,22,10,14
10,12,3,7,14,37,24,28,15,19
8,9,5,0,18,49,26,40,12,24
11,8,7,1,15,31,20,27,10,15
9,9,0,5,20,185,54,67,14,18
8,10,0,0,16,320,67,72,14,15
9,9,9,0,17,112,45,48,8,14
12,6,3,0,21,108,37,44,9,22
8,12,1,2,25,110,43,44,13,11
9,11,4,5,14,40,24,25,10,9
12,11,5,1,11,25,16,22,11,15
13,11,7,3,15,36,23,32,10,21
7,9,9,0,15,48,27,41,14,23
9,11,2,4,13,31,23,22,11,14
2,11,3,5,18,184,55,68,6,20
12,11,2,2,24,320,64,74,12,24
13,8,0,1,20,113,47,47,14,14
10,10,3,0,13,109,42,41,11,11
5,14,3,1,16,112,40,47,5,14
9,10,5,5,19,42,25,26,9,16
11,8,7,2,11,26,17,25,10,17
7,10,1,4,14,35,23,32,13,17
8,12,4,5,14,49,29,39,13,21
12,10,7,0,11,32,20,26,7,18
9,5,5,0,23,181,53,70,10,17
9,14,0,6,25,318,65,69,18,19
5,10,3,2,17,112,45,48,10,11
10,4,10,2,17,114,36,49,6,12
9,8,3,0,22,110,41,47,7,18
9,14,4,3,16,41,26,23,9,13
9,13,4,7,12,26,18,20,13,13
11,12,6,2,10,39,23,29,13,19
9,7,7,0,12,50,27,43,6,23
8,10,3,1,15,31,20,24,11,18
6,11,1,1,20,180,58,63,12,18
9,10,8,7,23,321,67,70,11,16
12,9,4,0,18,115,45,49,9,16
14,12,4,0,19,112,40,39,7,13
8,11,1,2,20,112,44,40,13,14
8,7,3,5,15,43,24,29,8,10
12,10,7,3,9,27,18,23,8,14
9,8,6,0,14,36,22,32,10,21
8,11,2,1,17,47,26,40,10,24
6,11,5,7,14,30,21,23,11,14
8,9,1,1,17,183,58,67,12,15
13,6,9,0,19,322,66,76,4,15
11,12,4,0,22,111,44,48,11,18
4,10,0,0,19,111,44,40,16,16
6,7,6,7,16,113,45,44,8,12
12,9,7,4,15,42,23,28,9,12
11,10,7,2,12,26,17,23,9,17
8,14,5,5,17,35,24,28,15,22
7,11,3,5,16,47,30,39,13,20
10,7,7,3,11,32,20,26,8,13
9,10,5,0,18,184,55,68,9,19
11,11,0,0,25,321,65,67,12,19
9,8,1,2,20,113,48,46,13,17
11,4,4,0,19,115,40,46,11,12
10,12,1,0,24,116,42,43,6,14
9,10,2,2,15,41,26,25,12,16
11,11,5,5,11,24,20,21,10,16
11,7,8,5,11,36,23,32,10,21
11,8,9,0,13,50,28,42,10,24
10,10,3,1,13,30,20,23,12,15
6,13,0,4,22,182,57,67,10,17
11,6,3,3,20,322,66,78,11,21
15,8,6,2,19,113,45,45,11,15
9,13,4,0,20,112,43,44,10,10
3,14,0,0,17,114,46,42,6,14
10,10,6,5,14,40,26,25,10,14
11,11,5,2,12,25,18,19,9,14
9,9,1,3,11,33,23,28,11,20
11,6,9,3,12,48,26,41,8,23
11,7,6,1,11,32,19,25,9,15
8,14,4,0,24,183,56,64,7,19
8,11,0,2,25,323,68,70,15,20
13,9,2,3,15,115,45,47,10,13
11,10,9,0,21,115,39,46,5,11
4,8,4,0,21,117,46,45,6,19
8,9,2,2,16,42,25,25,10,14
13,11,6,6,10,26,20,21,11,14
10,8,7,6,9,34,22,33,11,17
9,9,6,0,13,48,26,38,8,21
6,12,2,1,18,30,22,23,8,18
11,9,0,0,18,183,59,63,10,21
13,7,5,5,23,321,63,73,12,19
10,7,5,0,19,116,46,51,11,13
3,12,3,0,20,113,46,40,8,16
11,13,0,2,22,115,41,42,7,17
12,7,4,3,16,41,23,29,11,11
11,6,8,4,10,27,17,22,12,16
5,9,8,3,13,37,20,33,8,17
8,12,4,1,16,49,28,39,7,21
12,10,2,4,13,31,21,24,9,19
8,8,1,2,18,186,52,66,11,18
6,6,8,3,22,325,69,76,9,16
8,11,4,0,24,115,46,48,8,17
8,11,0,2,20,113,46,42,9,14
10,5,0,10,19,119,41,44,12,10
9,10,7,3,14,43,24,29,9,14
11,10,8,1,11,26,18,22,7,15
7,12,5,3,12,33,25,28,11,21
11,11,1,3,15,47,25,38,10,24
9,10,6,5,10,33,20,28,9,16
6,6,8,0,18,185,57,66,5,17
8,15,3,0,27,322,70,70,8,19
12,9,2,2,21,116,45,50,13,15
13,6,5,7,16,120,42,43,11,9
