"x"
2299
824
784
770
782
922
1220
1450
1482
1214
1065
906
708
546
409
272
310
307
314
343
492
680
782
937
818
915
802
830
611
522
428
343
333
298
275
298
298
311
280
350
506
586
647
616
524
579
723
951
1205
1226
1187
1152
1030
808
616
432
347
325
358
431
525
558
611
801
731
615
628
715
741
708
679
566
512
453
412
358
353
375
493
643
768
788
775
698
673
780
716
709
612
537
564
383
286
254
288
283
265
288
282
334
393
463
491
573
746
683
573
388
345
328
277
271
275
434
324
356
348
339
344
353
462
559
642
596
764
739
598
382
334
330
286
252
245
332
357
362
304
315
462
573
760
1039
1270
1283
798
444
338
281
291
256
365
395
366
360
325
423
433
469
661
777
866
1130
1306
1222
1009
585
374
256
282
303
272
305
378
441
476
531
488
513
659
840
817
608
560
500
422
277
311
317
317
298
348
459
601
795
850
789
765
544
465
417
379
303
377
412
376
366
359
357
375
402
461
504
640
741
766
738
566
441
388
342
306
320
354
293
301
304
312
359
497
498
497
591
648
773
701
520
591
553
482
313
324
313
310
273
315
404
499
515
503
589
714
630
760
923
1057
1133
1114
1038
789
646
387
354
311
368
356
415
513
576
736
715
510
474
580
580
555
525
477
371
401
325
319
303
322
406
589
607
746
629
419
492
569
534
524
428
363
355
328
351
330
349
417
498
586
682
703
419
482
400
372
316
259
257
254
268
255
272
275
369
660
691
596
579
721
444
476
492
509
453
414
367
283
331
306
346
404
486
600
547
656
780
717
449
494
497
516
511
527
493
443
367
275
263
257
286
291
418
469
573
623
668
710
591
453
327
265
241
280
269
265
298
332
333
387
530
590
576
512
507
700
688
892
796
749
636
454
355
271
270
264
269
371
297
374
494
571
666
681
885
928
875
738
809
781
709
640
428
404
543
487
496
450
520
558
548
717
813
924
786
759
647
737
706
652
427
472
496
406
450
448
486
550
667
825
695
695
500
481
545
502
364
327
335
324
335
298
318
374
520
826
1075
996
841
643
650
677
689
656
544
473
383
328
341
297
285
325
385
534
843
1026
725
642
625
579
551
530
457
384
289
277
263
282
311
359
441
563
642
889
916
802
784
690
747
705
521
359
368
342
296
291
315
331
355
497
645
836
789
811
638
714
572
594
571
442
327
320
269
246
270
304
322
355
430
676
680
818
1001
820
618
537
426
371
347
305
284
289
341
337
332
355
407
