"x"
887
1061
1229
1328
1344
1088
481
385
386
220
256
299
323
359
401
506
552
489
602
677
706
841
1025
950
713
575
600
708
775
934
1022
1308
1324
1016
1073
1198
1369
1539
1363
721
498
472
267
229
215
249
279
332
429
617
494
470
516
685
773
1063
969
875
706
817
795
850
1015
1168
1224
1487
1426
1383
1472
1399
1438
1580
1572
1068
741
598
319
311
463
370
444
634
629
919
1028
980
819
923
1201
1544
1187
908
1008
962
929
1083
1050
1221
1354
1271
1356
1473
1446
1739
1970
1782
1158
916
676
600
319
370
428
446
590
746
721
759
864
774
795
1090
1469
1221
893
1023
1210
1021
1223
1229
1181
1377
1406
1396
1322
1395
1365
1440
1588
1240
791
602
568
262
300
350
312
368
458
547
547
586
655
689
807
1131
985
757
743
776
884
1029
1238
1170
1352
1435
1446
1476
1423
1636
1859
1766
1077
786
564
408
331
301
286
303
335
430
434
545
481
489
513
1027
1118
908
786
846
903
977
1178
1307
1192
1459
1401
1376
1326
1388
1502
1498
1122
779
546
425
215
221
279
358
440
455
517
549
587
762
862
1159
1089
856
705
777
842
1008
1037
1222
1202
1661
1450
1663
1373
1329
1454
1510
1126
764
571
514
350
394
298
370
472
391
545
559
553
525
552
552
779
718
528
610
606
748
922
1130
1170
1525
1217
1253
980
1237
1301
1580
1655
1319
669
428
471
432
378
369
256
335
414
435
384
707
805
808
841
1070
925
691
763
762
817
919
963
1095
1104
1130
1198
1127
1244
1503
1659
1487
996
661
517
462
352
327
294
343
281
482
423
569
499
499
563
754
842
693
651
671
704
795
970
1174
1208
1487
1507
1521
1222
1178
1431
1603
1271
745
526
588
441
375
388
399
514
553
552
585
625
663
615
847
1102
742
779
656
635
692
884
897
1100
1132
1440
1194
1062
1067
1271
1550
1671
1401
804
577
433
363
335
297
255
317
377
442
560
656
539
608
819
892
617
674
597
568
605
835
1046
1234
1292
1304
997
930
1217
1319
1565
1336
734
469
421
382
333
321
291
287
391
445
528
489
496
551
727
828
1027
821
742
759
696
734
859
978
1070
1106
1116
1135
1198
1237
1417
1385
1093
562
376
369
330
320
351
389
440
498
573
593
603
643
730
991
1038
885
903
1132
770
772
937
1006
991
1111
1029
1127
1032
1167
1478
1608
1112
620
464
293
318
305
285
266
314
310
378
465
498
489
484
604
938
762
655
667
632
712
941
1034
1039
1151
1238
996
970
1153
1256
1482
1233
644
416
368
294
313
295
280
279
386
460
557
453
444
406
777
902
717
719
614
676
790
923
1176
1229
1145
1010
1033
1298
1565
1185
611
372
358
271
316
300
313
340
329
371
388
528
468
