max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,subject,control,type
2883,2774,2826.101852,2826,618.0362582,1830,305219,4.339878615,4.263452131,4.293418646,4.293056395,0.000237195,1.749796527,463.6892138,6.359223301,6.283608284,6.321622636,6.321705363,0.000270833,1.89728816,682.7352446,none,static,12,man,constant
157,117,135.4074074,134,65.19695396,978,14624,5.464566929,4.557251908,5.03977556,5.039230769,0.032229798,21.38094319,544.2957605,6.761538462,5.805369128,6.342386028,6.340965118,0.028160805,21.11252174,684.9776911,none,static,12,man,notouch
156,116,134.3333333,134,62.31775701,936,14508,5.384,4.516129032,4.984262623,4.984133952,0.032444197,20.05281376,538.3003633,6.7,5.923076923,6.344695489,6.355449658,0.029464053,21.72813723,685.2271128,none,static,12,man,notouch
154,112,135.787037,137,75.38412946,959,14665,5.517985612,4.562962963,5.030846479,5.030417815,0.044962543,23.76400907,543.3314197,6.722222222,5.902777778,6.348358275,6.371822622,0.024258957,19.69105409,685.6226937,none,static,12,man,notouch
159,113,136.6944444,136,84.75623053,1038,14763,5.492307692,4.54676259,5.040869939,5.042223013,0.040657752,20.65150671,544.4139534,6.853658537,5.81884058,6.339572764,6.328446062,0.034136252,24.77565477,684.6738585,none,static,12,man,notouch
1021,125,221.1574074,166,31770.90022,9271,23885,5.425287356,4.666666667,5.084379446,5.093347266,0.028259981,18.78033838,549.1129801,6.736363636,5.54676259,6.052201296,6.04882166,0.042593871,22.19613868,653.63774,none,static,12,man,pat
922,142,199.7222222,167,14191.21184,5964,21570,5.488235294,4.697183099,5.123988802,5.110387138,0.029186683,18.05349018,553.3907906,6.627737226,5.506329114,5.989852882,6.003472222,0.034334984,20.80558177,646.9041113,none,static,12,man,pat
836,143,204.5462963,168,14033.95111,5685,22091,5.565217391,4.656603774,5.145636034,5.148782015,0.038124183,22.12635113,555.7286917,6.452554745,5.406896552,5.995005391,6.011610689,0.03844505,22.83606876,647.4605822,none,static,12,man,pat
630,130,196.8518519,168.5,8339.959155,4396,21260,5.678571429,4.551383399,5.081466715,5.082510259,0.042010433,21.23511297,548.7984052,6.454976303,5.307291667,5.97192153,6,0.043278413,17.63227382,644.9675253,none,static,12,man,pat
446,142,271.0925926,257.5,4775.411907,3760,29278,5.323899371,4.221830986,4.868177673,4.868268978,0.04719494,14.63896118,525.7631887,7.301980198,4.985795455,6.148402521,6.052752373,0.375562271,29.14448136,664.0274722,none,static,12,man,rub
388,155,254.9722222,244.5,2347.279595,3507,27537,5.54040404,4.275985663,4.810454885,4.793798933,0.041526425,18.93580339,519.5291276,7.202312139,4.835616438,6.065156809,5.957017324,0.34564296,28.43439384,655.0369354,none,static,12,man,rub
372,166,259.2314815,255.5,2714.721616,3832,27997,5.199275362,4.19650655,4.817143209,4.830048313,0.035676871,18.89363698,520.2514666,7.11898017,5.18,6.189765347,6.171143021,0.227547308,21.92852836,668.4946574,none,static,12,man,rub
394,168,259.2777778,252,2317.211838,3484,28002,5.418181818,4.401869159,4.913395443,4.920235638,0.036372039,14.21576187,530.6467079,7.137820513,5.228346457,6.154794063,6.075740741,0.25491885,26.81898689,664.7177588,none,static,12,man,rub
619,124,264.8055556,185,15869.37305,4568,28599,5.827338129,4.811659193,5.297720736,5.300524188,0.040666321,16.44718024,572.1538394,6.362903226,5.246153846,5.685880939,5.649943844,0.042073938,17.16998009,614.0751414,none,static,12,man,scratch
584,121,231.1944444,157,14689.14875,4262,24969,5.977777778,4.916442049,5.427908837,5.422333179,0.042418377,18.02315896,586.2141544,6.606557377,5.635036496,6.0835923,6.08109589,0.031570835,18.44872142,657.0279684,none,static,12,man,scratch
688,125,283,155,33102.8785,6078,30564,6.105960265,4.697087379,5.506775972,5.501633987,0.090908021,19.80494178,594.731805,6.661417323,5.58,6.068321111,6.061785865,0.034545152,17.45116315,655.37868,none,static,12,man,scratch
789,125,274.1666667,163,34237.54206,6038,29610,6.102739726,4.77540107,5.473900063,5.491686603,0.076500626,20.94650906,591.1812068,6.977272727,5.695035461,6.155039141,6.114685326,0.060452839,19.01000712,664.7442272,none,static,12,man,scratch
506,143,273.1759259,255.5,10661.3239,3494,29503,5.611111111,4.600451467,5.114856232,5.103632479,0.047052349,14.9419357,552.4044731,7.248407643,5.001976285,6.26316772,6.25457534,0.380794908,20.48539057,676.4221138,none,static,12,man,stroke
586,136,246.5740741,189.5,10363.1253,3402,26630,5.932432432,4.551194539,5.296460709,5.392434332,0.114274206,18.98578521,572.0177566,7.080882353,4.701365188,6.198038746,6.304155908,0.253413389,22.47005802,669.3881846,none,static,12,man,stroke
451,112,235.0185185,200.5,6648.037037,3179,25382,5.892857143,4.508816121,5.3747867,5.466777146,0.091812483,19.32592914,580.4769636,7.031914894,5.10864745,6.147371592,6.128929042,0.184381229,23.27556283,663.916132,none,static,12,man,stroke
488,114,239.7592593,235,10875.73589,3478,25894,6.080882353,4.368589744,5.40624275,5.438882064,0.139514151,19.38486206,583.874217,7.227272727,5.148241206,6.254063329,6.346831797,0.233161881,21.89311588,675.4388396,none,static,12,man,stroke
220,125,158.8240741,151,409.6977328,1352,17153,5.97826087,5.243589744,5.60684622,5.585130643,0.026253688,19.39846427,605.5393917,6.546875,5.798742138,6.169856723,6.182412843,0.020864017,16.79035026,666.3445261,none,static,12,man,tickle
223,123,157.787037,151.5,452.0196435,1486,17041,6.01986755,5.098684211,5.572476029,5.581390214,0.029248992,19.51717396,601.8274111,6.536585366,5.78974359,6.176618159,6.187746216,0.027560448,21.17984751,667.0747612,none,static,12,man,tickle
275,132,158.0925926,149,625.5427484,1793,17074,6.047619048,5.068181818,5.560783292,5.555655925,0.025852529,18.09807614,600.5645956,6.634482759,5.912727273,6.191157028,6.189476017,0.019133057,16.27655796,668.644959,none,static,12,man,tickle
267,132,162.5833333,151,835.161215,1815,17559,6.042168675,5.2,5.576243188,5.566462949,0.026582736,18.4067377,602.2342643,6.631944444,5.873913043,6.184614466,6.193443499,0.024020831,18.36209285,667.9383623,none,static,12,man,tickle
