"V2","V3","V4","V5","V6","V7","V8","V9"
0,9,138,186,119,125,77,83
0,8,136,205,97,101,52,62
2,8,29,44,26,26,15,18
0,9,32,47,30,28,19,17
2,6,14,20,12,11,8,6
5,12,36,38,35,34,30,29
2,10,30,34,29,31,24,24
2,4,12,13,11,11,9,9
2,9,137,183,118,127,75,85
0,10,132,201,97,102,53,61
1,9,28,45,26,25,17,18
4,7,31,46,28,28,17,17
3,6,15,16,12,13,6,8
0,11,34,37,34,34,31,28
3,8,31,36,28,29,24,24
4,4,11,13,10,12,8,11
0,10,135,180,117,125,75,83
0,9,131,199,94,100,54,61
3,6,30,44,25,26,15,19
1,8,32,45,28,29,16,18
0,7,12,17,11,11,8,7
3,9,36,39,33,33,29,29
3,8,33,33,28,30,23,24
2,5,11,11,11,11,9,8
0,9,132,182,115,123,76,84
2,7,127,200,93,100,52,62
2,8,28,44,25,28,17,18
0,9,31,46,27,27,19,18
3,6,12,17,12,11,6,7
2,9,37,38,34,35,32,31
2,10,29,34,27,29,25,22
2,4,10,12,10,11,8,7
3,6,132,181,114,123,74,85
0,9,128,197,91,101,54,62
1,9,29,44,25,25,17,18
3,8,29,45,28,28,15,18
4,5,13,19,11,14,7,9
2,9,35,38,34,32,33,29
4,10,30,34,29,29,24,22
2,3,11,13,9,11,8,8
0,7,134,179,115,123,75,84
0,10,127,194,94,99,54,61
4,9,29,44,24,25,15,18
3,6,31,44,28,29,16,19
3,6,13,17,12,12,9,9
3,8,35,36,33,34,29,30
3,8,31,32,27,30,24,23
1,5,11,12,10,10,8,8
0,8,132,178,115,123,75,83
3,7,129,193,93,101,52,63
3,6,30,42,24,25,16,19
1,7,30,42,29,26,19,18
4,7,12,17,11,12,7,6
3,9,37,36,33,32,32,30
2,8,29,33,29,28,25,25
3,4,11,13,10,10,9,7
0,6,135,178,114,125,75,84
0,8,129,196,92,101,54,63
3,9,27,41,27,24,16,19
1,7,30,45,28,28,19,19
5,4,13,20,12,13,7,9
1,10,35,37,34,32,32,29
4,9,30,35,29,30,23,23
4,4,11,12,11,13,8,8
1,7,135,181,115,124,76,84
0,9,131,197,95,101,54,64
3,9,29,43,24,27,16,19
2,7,32,45,28,28,15,18
2,5,13,16,13,10,7,8
5,10,35,38,34,34,30,29
5,8,31,35,28,30,24,24
1,4,11,12,12,10,9,9
0,10,133,178,115,124,75,84
2,7,130,199,93,103,54,63
3,8,29,44,25,26,15,18
3,7,32,45,30,28,16,19
3,5,13,17,12,11,9,9
4,8,35,38,34,34,29,29
2,8,32,34,29,30,24,25
1,5,11,13,11,11,10,8
2,9,134,181,116,124,76,81
2,7,133,201,94,102,54,63
2,8,32,46,26,24,17,20
1,8,30,45,28,29,18,19
5,5,15,18,12,15,8,8
2,10,37,37,35,33,32,30
3,9,31,35,29,31,25,24
5,4,12,12,9,10,8,8
0,9,136,181,117,125,75,83
0,10,135,200,95,101,55,64
1,8,30,45,24,27,16,19
4,7,32,44,28,29,17,17
4,5,15,17,13,11,8,9
2,11,34,38,33,35,31,29
5,9,31,34,28,30,22,23
1,3,12,13,11,9,8,9
0,9,137,181,118,124,77,86
2,11,135,202,96,102,55,63
2,9,31,46,28,28,18,19
1,8,32,46,29,27,16,19
2,7,13,17,12,11,8,8
5,8,36,38,35,34,30,29
3,9,31,34,30,29,24,24
1,4,11,12,10,10,9,9
0,8,135,184,118,124,77,84
1,7,134,203,96,103,56,63
4,6,30,46,26,26,16,20
3,7,31,44,28,27,16,18
2,7,14,19,12,15,10,8
2,8,36,37,34,33,30,30
3,10,30,34,29,29,24,23
2,5,12,13,9,11,9,8
