"V2","V3","V4","V5","V6","V7","V8","V9"
3,14,13,10,14,10,6,2
9,23,21,21,25,18,16,3
6,16,17,17,18,13,9,2
2,6,6,7,5,3,2,0
13,92,91,88,121,58,26,1
12,78,76,67,112,45,20,0
7,15,15,15,20,9,7,3
4,18,19,19,23,11,10,2
5,14,13,11,16,8,8,1
12,23,21,21,23,19,16,2
7,16,14,15,17,14,8,2
0,7,7,6,5,5,3,2
18,108,101,102,126,72,29,1
15,88,81,77,103,55,23,2
6,18,19,17,21,11,8,4
5,23,22,22,23,16,10,1
4,17,13,15,16,12,9,2
10,20,22,23,23,18,14,4
5,16,16,15,17,11,10,5
3,7,7,7,7,5,4,2
14,110,109,117,139,62,27,3
12,89,90,84,111,32,20,1
6,16,17,14,17,6,8,4
6,20,20,22,23,12,10,4
5,13,13,14,15,6,7,3
6,18,18,20,16,15,12,9
4,15,14,13,12,8,8,6
1,6,4,5,5,4,5,3
8,62,56,67,55,39,25,9
7,60,65,53,46,28,17,6
5,14,15,10,11,7,6,7
7,18,18,16,14,8,9,7
3,10,10,11,11,8,7,6
2,16,16,12,14,11,12,9
4,9,8,9,9,8,6,8
1,4,5,5,4,3,3,3
0,40,36,34,34,25,21,7
1,48,28,27,27,16,17,10
2,12,7,12,7,5,5,5
1,14,11,15,11,10,8,6
2,12,9,10,8,6,6,5
4,10,9,12,11,9,10,6
0,5,6,5,6,1,2,3
0,4,2,2,0,2,2,0
2,31,22,41,38,15,17,6
1,29,23,36,27,13,16,5
1,8,6,8,6,3,4,3
2,14,9,14,11,7,8,6
4,9,5,11,8,8,6,4
2,9,11,10,7,6,9,0
0,2,3,2,2,0,0,0
0,1,1,1,1,0,1,2
3,14,11,11,13,9,10,1
1,15,8,12,14,7,8,0
2,6,7,6,6,4,4,2
1,9,6,9,7,5,7,2
1,3,5,7,4,5,3,1
2,8,7,9,11,9,10,3
1,3,1,1,2,2,3,2
0,0,1,0,2,0,0,0
1,11,11,12,14,11,12,0
3,11,11,9,12,8,12,1
3,2,5,4,6,4,6,2
0,5,8,8,7,3,5,0
1,4,4,5,4,3,4,2
2,12,12,13,12,8,7,7
0,2,4,4,5,2,5,2
0,1,0,2,1,0,1,2
2,15,18,19,20,14,13,11
0,15,17,16,29,10,12,13
1,3,6,5,7,5,4,3
1,8,9,10,12,6,5,6
2,6,8,7,7,4,4,6
0,5,8,4,7,9,8,7
1,4,2,1,1,2,4,3
0,1,1,1,2,3,3,3
1,10,10,5,19,17,11,10
1,8,14,6,18,14,9,12
2,4,4,4,6,5,4,5
3,5,8,3,6,5,7,4
0,6,6,5,12,8,7,6
2,8,8,9,9,8,10,8
1,1,3,3,4,4,5,4
0,1,2,1,3,1,2,2
0,7,19,13,13,11,21,18
2,9,20,8,16,12,21,16
3,3,6,4,6,5,6,7
0,6,8,8,6,4,8,7
3,7,7,6,8,5,8,8
3,3,13,10,15,10,14,10
1,3,7,6,10,7,9,6
0,0,3,3,3,1,2,1
1,7,29,19,49,11,27,20
4,4,26,17,48,9,24,20
2,5,10,9,16,7,10,8
0,5,9,7,12,6,5,6
3,6,10,9,14,6,8,6
4,7,13,13,14,14,12,15
3,7,9,9,10,9,11,9
2,1,3,3,4,5,6,4
0,5,24,19,27,17,24,24
0,6,21,21,22,16,23,25
3,6,8,7,10,7,9,7
2,3,7,8,7,6,6,6
1,6,9,11,12,9,8,10
0,9,17,18,17,16,13,13
3,7,11,13,8,12,11,12
2,1,6,4,4,6,6,6
1,8,27,36,29,39,37,39
1,9,27,36,33,44,42,44
3,7,13,12,13,17,18,17
3,5,8,9,9,11,10,11
1,9,12,11,13,14,12,14
2,2,14,14,11,16,15,14
3,3,11,12,12,14,15,12
0,2,10,13,11,15,12,12
0,2,31,38,32,57,57,46
1,1,29,44,31,58,60,49
2,3,11,15,14,19,17,16
2,1,9,11,10,12,11,10
0,2,10,14,13,16,16,13
1,2,13,15,16,17,14,13
2,4,10,12,12,12,11,10
2,1,11,13,12,15,14,11
2,4,28,42,40,43,39,33
0,3,27,47,44,49,40,37
4,3,11,16,16,21,20,17
3,3,4,9,9,12,11,11
1,4,10,14,15,17,14,14
1,3,10,13,14,15,13,12
1,2,8,8,9,9,10,8
2,2,8,9,10,11,9,10
0,2,19,32,36,39,33,33
0,2,17,33,41,40,37,34
5,3,10,13,14,15,16,15
2,3,6,8,9,10,9,9
1,2,8,10,15,14,14,13
3,2,13,12,15,15,12,13
4,2,7,8,10,11,8,7
1,2,8,12,12,11,9,9
1,2,26,38,42,40,38,38
4,2,26,44,50,47,44,45
2,5,10,16,18,16,15,13
1,1,7,10,12,9,9,9
3,3,9,12,13,15,11,11
4,3,13,15,17,17,16,15
2,2,9,10,11,11,10,9
2,2,10,12,14,11,11,11
2,0,38,60,66,59,55,59
1,2,41,65,75,63,61,59
2,2,10,16,19,16,14,14
4,2,9,13,14,11,12,12
2,2,12,15,15,14,13,15
0,4,18,20,20,19,17,17
2,2,12,12,12,11,11,11
2,3,10,12,10,14,9,8
0,3,67,80,81,84,68,67
0,3,80,104,94,97,82,74
4,6,16,17,16,19,17,16
0,5,12,14,12,14,12,13
2,6,18,19,17,17,16,16
3,8,17,15,16,17,13,12
2,6,10,9,12,11,10,7
3,3,13,10,11,11,13,11
1,7,57,65,67,56,58,48
1,7,52,69,71,51,60,54
3,7,7,10,10,8,8,8
3,5,8,13,13,10,11,9
0,9,12,16,13,12,13,12
1,8,15,13,14,11,14,11
2,3,7,7,7,8,7,8
1,5,8,7,8,7,8,6
0,7,45,43,53,23,30,41
0,8,43,50,68,25,33,35
4,8,10,10,15,8,7,8
1,7,11,12,12,10,8,8
0,7,13,14,14,11,10,10
2,7,14,16,17,12,14,13
3,7,9,9,8,6,6,4
1,4,7,6,7,6,6,5
0,5,50,67,71,29,52,49
0,5,56,65,76,30,41,39
2,5,10,8,12,5,4,5
2,6,10,9,13,8,7,7
3,4,12,11,12,10,10,9
2,2,17,16,14,14,12,9
0,2,7,6,6,6,7,4
3,1,4,4,6,5,5,4
1,1,78,64,76,45,48,30
0,1,71,52,69,46,36,26
5,5,7,11,13,7,6,5
3,1,6,5,10,7,7,6
0,2,11,10,12,9,6,8
2,3,16,14,15,15,17,14
1,1,6,6,9,7,8,6
0,0,2,1,3,1,1,1
2,3,51,55,45,49,37,32
2,4,52,63,63,52,36,30
3,3,8,12,9,9,8,7
2,2,10,17,19,12,14,14
1,4,9,9,10,7,9,6
2,3,13,18,16,18,13,15
0,0,7,8,6,9,6,7
0,0,3,1,5,3,2,3
2,4,67,65,48,67,27,41
0,4,53,74,45,73,22,36
2,3,12,17,13,15,8,8
3,4,30,32,33,35,14,19
1,4,7,10,9,10,5,3
2,5,16,17,15,15,13,12
0,2,5,6,4,4,3,4
1,1,0,0,1,0,0,0
1,6,62,76,59,72,31,33
0,5,53,92,52,59,22,26
3,5,12,22,14,15,11,8
1,5,22,29,30,29,15,16
3,5,5,9,5,6,3,2
2,21,17,20,17,17,16,5
2,6,3,7,8,8,6,2
0,2,3,5,4,4,4,2
0,72,65,70,57,50,40,8
0,57,69,80,56,45,32,6
4,14,13,20,14,10,9,5
0,32,26,48,36,27,18,4
2,9,9,12,7,6,6,2
4,21,21,22,22,24,20,3
1,4,3,6,5,6,7,1
1,5,4,6,4,4,4,2
0,79,69,82,70,66,53,2
1,83,86,95,74,57,42,0
5,13,10,16,11,8,5,5
1,30,29,38,29,19,14,2
2,9,10,12,10,8,7,2
2,24,24,27,24,16,23,3
1,8,9,6,8,7,8,2
0,5,4,6,5,6,6,2
1,82,79,76,68,35,51,0
0,88,87,70,65,27,46,0
3,11,14,15,11,8,9,3
1,30,27,36,24,11,16,1
2,10,8,9,8,5,6,2
2,26,23,23,20,14,19,2
2,14,11,12,13,5,11,2
0,8,7,8,8,5,7,0
0,88,85,75,75,44,62,2
0,88,88,73,69,36,51,1
3,19,18,18,17,9,10,4
2,26,27,27,22,15,16,2
1,8,8,8,6,6,5,0
5,21,20,20,21,17,19,2
2,12,11,13,14,11,13,3
2,6,6,7,6,6,7,2
5,88,90,88,109,46,62,0
5,85,82,70,94,41,53,0
7,20,18,16,18,11,11,4
4,24,24,24,26,16,17,2
2,10,11,12,13,9,8,2
9,21,17,20,24,14,20,3
5,13,13,15,18,10,13,2
3,7,6,8,9,3,5,1
18,89,85,83,144,36,62,0
13,62,65,62,119,29,40,0
4,15,13,15,24,9,9,3
5,21,21,21,28,12,14,1
5,10,10,11,15,6,6,2
14,22,18,21,23,17,19,2
6,12,11,12,16,10,11,4
5,7,6,7,7,6,8,0
39,102,93,103,166,64,67,0
28,81,77,76,137,52,43,0
8,17,15,17,26,13,12,4
14,25,23,23,33,18,15,2
7,12,11,13,18,10,8,3
16,21,20,23,24,19,21,3
7,14,13,15,15,12,11,1
5,9,7,9,9,6,6,0
46,129,121,132,176,69,70,2
29,102,97,109,160,55,43,0
9,18,19,21,26,13,8,3
12,23,22,30,31,16,14,3
6,11,11,14,15,8,6,5
16,24,19,22,25,17,19,2
10,14,13,14,15,9,10,2
4,8,6,8,9,6,6,0
37,121,112,118,151,69,68,0
26,98,92,96,134,47,39,0
8,19,17,19,24,10,9,3
7,21,18,21,27,14,12,0
4,13,11,12,15,7,5,0
14,21,19,18,19,17,18,3
6,8,9,10,8,6,8,3
2,8,7,7,7,5,6,2
25,84,67,57,57,27,34,0
19,83,65,51,61,21,29,1
6,18,17,15,16,6,11,3
6,22,20,16,19,8,12,1
4,10,9,7,9,4,4,3
7,17,16,15,14,15,17,1
3,10,12,10,11,7,9,2
4,6,8,7,7,5,6,1
16,30,56,41,43,23,33,1
9,42,60,38,38,18,31,0
5,13,16,11,11,7,7,2
7,19,17,15,14,8,12,3
3,11,11,10,8,5,9,3
2,14,12,15,12,11,14,2
4,8,8,9,6,6,6,1
4,4,4,7,4,2,4,1
6,37,26,26,32,21,32,1
