"V1","V2","V3"
"framesum","col","row"
"938","5.64925373134328","4.98507462686567"
"219","6.02739726027397","6.69406392694064"
"211","5.75355450236967","6.70616113744076"
"212","5.55660377358491","6.85377358490566"
"216","5.61111111111111","6.87037037037037"
"212","5.79716981132075","6.82075471698113"
"209","5.67942583732057","6.64114832535885"
"230","5.34347826086957","6.69565217391304"
"232","5.53879310344828","7.12068965517241"
"280","5.525","6.75714285714286"
"339","5.33333333333333","6.95870206489676"
"318","5.32075471698113","7.08176100628931"
"317","5.57728706624606","7.02208201892744"
"317","5.25867507886435","6.80441640378549"
"340","5.5","7.10882352941176"
"313","5.48242811501597","7.03833865814696"
"284","5.33450704225352","6.8943661971831"
"303","5.26072607260726","7.16831683168317"
"373","5.39946380697051","7.3083109919571"
"374","5.22727272727273","7.45187165775401"
"407","5.25798525798526","7.25798525798526"
"390","5.2","7.28205128205128"
"361","5.22160664819945","7.2797783933518"
"387","5.0671834625323","7.10594315245478"
"395","5.52911392405063","7.14683544303797"
"392","5.44387755102041","7.06632653061224"
"411","5.13138686131387","6.90754257907543"
"434","5.34792626728111","7.24423963133641"
"448","5.08035714285714","6.96875"
"365","5.2958904109589","7.26849315068493"
"383","5.14099216710183","7.4177545691906"
"413","5.07990314769976","7.1864406779661"
"370","5.08918918918919","7.22972972972973"
"420","4.81904761904762","7.17142857142857"
"421","4.83372921615202","7.21140142517815"
"459","4.7363834422658","7.25272331154684"
"514","4.89299610894942","7.07782101167315"
"387","5.16279069767442","6.65116279069767"
"412","5.04854368932039","6.88592233009709"
"358","5.10614525139665","6.89385474860335"
"290","5.53793103448276","7.08620689655172"
"214","5.8411214953271","7.07009345794393"
"215","5.41860465116279","7.2046511627907"
"205","6.01951219512195","6.97073170731707"
"209","5.66507177033493","6.72727272727273"
"196","5.61224489795918","7.05102040816327"
"228","5.90789473684211","7.00877192982456"
"231","5.73593073593074","6.83116883116883"
"196","5.61224489795918","7.00510204081633"
"219","5.76712328767123","6.97716894977169"
"213","5.61971830985915","6.89201877934272"
"215","5.69302325581395","7"
"246","5.59756097560976","6.64634146341463"
"246","5.60569105691057","6.92276422764228"
"244","6.02459016393443","6.97540983606557"
"255","5.88235294117647","7.2156862745098"
"284","6.0387323943662","7.38732394366197"
"300","5.59666666666667","6.88"
"292","5.81164383561644","7.1027397260274"
