"V1","V2","V3"
"framesum","col","row"
"787","5.35578144853875","4.93392630241423"
"246","5.39024390243902","6.22357723577236"
"256","5.2890625","6.015625"
"399","4.68922305764411","5.9874686716792"
"1001","4.36463536463536","6.23676323676324"
"468","4.47008547008547","6.04700854700855"
"405","4.64691358024691","6.09876543209877"
"428","4.55607476635514","6.06308411214953"
"430","4.63953488372093","6.15581395348837"
"427","4.69555035128806","6.19906323185012"
"402","4.66915422885572","6.12935323383085"
"386","4.83678756476684","5.89637305699482"
"369","4.80216802168022","6.08943089430894"
"327","4.96024464831804","5.63914373088685"
"337","5.18991097922849","5.81899109792285"
"301","5.34551495016611","5.82724252491694"
"287","5.13937282229965","5.71777003484321"
"216","5.23611111111111","6.00925925925926"
"221","5.14027149321267","5.49321266968326"
"254","5.75196850393701","5.54724409448819"
"265","5.27169811320755","5.69433962264151"
"234","5.35042735042735","5.56410256410256"
"256","5.296875","5.53125"
"250","5.196","5.856"
"208","5.46153846153846","5.69711538461539"
"226","5.59734513274336","5.85840707964602"
"252","5.24603174603175","5.70238095238095"
"240","5.2875","5.97083333333333"
"233","5.5450643776824","5.75965665236051"
"245","5.39183673469388","5.77551020408163"
"281","5.29181494661922","5.86832740213523"
"353","5.11048158640227","6.07365439093484"
"1099","4.6196542311192","6.38489535941765"
"522","4.45402298850575","6.27394636015326"
"476","4.52310924369748","6.15126050420168"
"467","4.48608137044968","5.99357601713062"
"451","4.69179600886918","6.1219512195122"
"429","4.54312354312354","6.1981351981352"
"434","4.94239631336406","6.04147465437788"
"372","4.96236559139785","5.91129032258065"
"366","4.8551912568306","6.16666666666667"
"303","4.91749174917492","5.74917491749175"
"307","5","5.82084690553746"
"293","5.05460750853242","6.05460750853242"
"239","5.0836820083682","5.89121338912134"
"240","5.15833333333333","6.15416666666667"
"243","5.41152263374486","6.08641975308642"
"242","5.45867768595041","5.88842975206612"
"237","5.40506329113924","5.75949367088608"
"249","5.57429718875502","6.06024096385542"
"240","5.25833333333333","6.07083333333333"
"237","5.40084388185654","6.07172995780591"
"246","5.56910569105691","6.0609756097561"
"215","5.51627906976744","6.36279069767442"
"256","5.47265625","6.1171875"
"257","5.43968871595331","5.98832684824903"
"248","5.33467741935484","6.04435483870968"
"235","5.52765957446809","6.09787234042553"
"274","4.99270072992701","6.1021897810219"
"314","5.0796178343949","6.09872611464968"
"340","4.96176470588235","6.58529411764706"
"931","4.68206229860365","6.50698174006445"
"571","4.86164623467601","6.53940455341506"
"507","4.98422090729783","6.47731755424063"
"457","4.91903719912473","6.44420131291028"
"492","4.93292682926829","6.48373983739837"
"493","5.15821501014199","6.41379310344828"
"445","4.99101123595506","6.53258426966292"
"421","5.08788598574822","6.3562945368171"
"403","5.08684863523573","6.25806451612903"
"397","5.12846347607053","6.31989924433249"
"339","5.28908554572271","6.49262536873156"
"317","5.35646687697161","6.27129337539432"
"263","5.30798479087452","6.19391634980989"
"252","5.43650793650794","6.00793650793651"
"265","5.32075471698113","6.04905660377359"
"263","5.15969581749049","6.22053231939164"
"273","5.06227106227106","6.04761904761905"
"261","5.32567049808429","5.95785440613027"
"211","5.22274881516588","6.03317535545024"
"279","5.48745519713262","6.23655913978495"
"281","5.34519572953737","6.30960854092527"
"265","5.07169811320755","6.30943396226415"
"265","5.35849056603774","6.03396226415094"
"279","5.31899641577061","6.06093189964158"
"254","5.04330708661417","6.01181102362205"
"280","5.32857142857143","6.10357142857143"
"284","5.05281690140845","6.48239436619718"
"866","4.98267898383372","6.42494226327945"
"884","4.79864253393665","6.68891402714932"
"578","4.73702422145329","6.48442906574394"
"662","4.93655589123867","6.48942598187311"
"685","4.93284671532847","6.47153284671533"
"606","4.68481848184818","6.39438943894389"
"569","4.98945518453427","6.39543057996485"
"519","5.07707129094412","6.42389210019268"
"440","4.91818181818182","6.44090909090909"
"371","4.72237196765499","6.35040431266846"
"351","4.87749287749288","6.58689458689459"
"314","5.04140127388535","6.31528662420382"
"296","5.08783783783784","6.40202702702703"
"275","5.14909090909091","6.15272727272727"
"278","4.96762589928058","6.03597122302158"
"282","5.26595744680851","6.21631205673759"
"255","5.27450980392157","5.97254901960784"
"251","5.27888446215139","5.85258964143426"
"228","5.44736842105263","6.19736842105263"
"236","5.59745762711864","6.11016949152542"
"255","5.68235294117647","5.7843137254902"
"245","5.26122448979592","5.83265306122449"
"255","5.41960784313726","5.92156862745098"
"244","5.4344262295082","6.10245901639344"
"237","5.30379746835443","5.60337552742616"
"225","5.29777777777778","5.70222222222222"
"215","5.50697674418605","5.82790697674419"
"233","5.56223175965665","5.88412017167382"
"218","5.04587155963303","5.77981651376147"
"259","4.92277992277992","5.77992277992278"
"640","4.9328125","6.1671875"
"471","5.1932059447983","6.06157112526539"
"312","5.24358974358974","5.76602564102564"
"307","5.07491856677524","5.78175895765472"
"414","5.07004830917874","6.34541062801932"
"420","5.16428571428571","6.35952380952381"
"452","4.98008849557522","6.23008849557522"
"400","4.86","6.135"
"419","5.10978520286396","6.05011933174224"
"356","5.2752808988764","5.96629213483146"
"357","5.2436974789916","6.09803921568627"
"330","5.26969696969697","5.72424242424242"
"299","5.34782608695652","6.01003344481605"
"281","5.20996441281139","5.83985765124555"
"242","5.4297520661157","5.5495867768595"
"240","5.625","5.70416666666667"
"238","5.36134453781513","5.44957983193277"
"214","5.77102803738318","5.87383177570093"
"208","5.38461538461539","5.59134615384615"
"200","5.685","5.65"
"213","5.30985915492958","5.96244131455399"
"220","5.54090909090909","5.68181818181818"
"205","5.74634146341463","5.89756097560976"
"238","5.47478991596639","5.82773109243697"
"230","5.54782608695652","5.79130434782609"
"232","5.63362068965517","6.02586206896552"
"294","5.24149659863946","6.08503401360544"
"661","4.79727685325265","6.50832072617247"
"950","4.47157894736842","6.43157894736842"
"778","4.35218508997429","6.44601542416452"
"695","4.41726618705036","6.46618705035971"
"658","4.63677811550152","6.49088145896657"
"648","4.91666666666667","6.3641975308642"
"609","4.77175697865353","6.36453201970443"
"607","4.75123558484349","6.43822075782537"
"627","4.91547049441786","6.41307814992026"
"591","4.88155668358714","6.29103214890017"
"475","5.05263157894737","6.17052631578947"
"412","4.99271844660194","6.22572815533981"
"309","5.06796116504854","5.88996763754045"
"305","5.20655737704918","5.89180327868852"
"245","5.48163265306122","6.0734693877551"
"235","5.5063829787234","5.85106382978723"
"257","5.35019455252918","6.03501945525292"
"251","5.21513944223108","6.15537848605578"
"231","5.25108225108225","5.8008658008658"
"233","5.5450643776824","5.94849785407725"
"236","5.41101694915254","5.75847457627119"
"242","5.56198347107438","5.83884297520661"
"257","5.31906614785992","5.97665369649805"
"231","5.52813852813853","5.8961038961039"
"240","5.35833333333333","5.9375"
"241","5.32780082987552","5.66390041493776"
"222","5.33333333333333","5.66216216216216"
"309","5.22653721682848","5.90614886731392"
"781","4.80409731113956","6.69526248399488"
"642","4.74143302180685","6.38317757009346"
"667","4.73913043478261","6.50224887556222"
"769","4.43172951885566","6.58257477243173"
"767","4.6219035202086","6.57757496740548"
"661","4.88350983358548","6.37821482602118"
"625","4.856","6.288"
"697","4.76327116212339","6.33142037302726"
"662","4.73867069486405","6.3821752265861"
"607","4.75782537067545","6.52553542009885"
"578","4.72145328719723","6.35294117647059"
"503","4.90059642147117","6.28628230616302"
"452","4.9712389380531","6.26327433628319"
"382","5.07329842931937","6.40052356020942"
"342","5.10233918128655","6.02046783625731"
"273","4.93772893772894","6.14652014652015"
"267","5.29213483146067","6.1498127340824"
"261","5.18390804597701","6.17241379310345"
"238","5.07983193277311","6.18487394957983"
"260","5.27692307692308","5.98076923076923"
"258","5.35658914728682","6.06201550387597"
"276","5.34420289855072","6.11231884057971"
"247","5.33198380566802","6.12550607287449"
"252","5.19444444444444","6.1984126984127"
"261","5.39463601532567","6.13793103448276"
"263","5.16730038022814","6.37642585551331"
"255","5.6156862745098","6.1843137254902"
"284","5.32394366197183","6.64788732394366"
"484","5.09297520661157","6.78512396694215"
"651","4.77726574500768","7.27188940092166"
"479","4.59707724425887","7.07098121085595"
"492","4.54878048780488","7.07113821138211"
"576","4.77430555555556","7.25"
"603","4.97014925373134","7.2620232172471"
"545","4.84770642201835","7.01834862385321"
"523","4.76481835564054","6.96367112810707"
"536","4.78171641791045","7.11380597014925"
"552","4.93478260869565","7.02717391304348"
"493","4.99188640973631","7.12778904665314"
"523","4.8585086042065","7.13193116634799"
"455","4.89010989010989","6.88791208791209"
"404","5.07178217821782","6.63118811881188"
"323","5.1671826625387","6.5077399380805"
"249","5.20080321285141","6.05622489959839"
"284","5.16901408450704","5.8556338028169"
"271","5.28413284132841","6.14391143911439"
"255","5.42745098039216","5.91372549019608"
"272","5.09558823529412","6.13235294117647"
"269","5.31226765799256","5.88104089219331"
"277","5.29602888086643","6.16606498194946"
"276","5.05797101449275","5.97101449275362"
"253","5.21343873517787","5.90513833992095"
"327","5.12538226299694","6.13761467889908"
"480","4.92916666666667","6.825"
"585","4.9025641025641","7.13504273504274"
"497","4.87122736418511","7.07444668008048"
"588","4.75510204081633","6.84183673469388"
"596","4.95469798657718","7.01342281879195"
"564","4.84219858156028","6.88652482269504"
"543","4.87292817679558","6.73664825046041"
"536","4.97574626865672","6.53171641791045"
"563","4.8259325044405","6.3854351687389"
"457","5.0109409190372","6.73741794310722"
"489","4.9959100204499","6.51124744376278"
"462","4.93506493506494","6.38961038961039"
"388","4.98711340206186","6.34020618556701"
"303","5.22772277227723","6.03630363036304"
"257","4.86381322957198","6.08949416342412"
"247","5.26315789473684","5.94331983805668"
"235","5.11489361702128","5.65957446808511"
"240","5.32083333333333","5.74583333333333"
"225","5.26222222222222","6.00444444444444"
"237","5.38396624472574","6.06329113924051"
"223","5.62331838565022","5.90582959641256"
"203","5.70935960591133","5.85221674876847"
"223","5.62331838565022","5.84304932735426"
"233","5.41630901287554","5.81974248927039"
"228","5.50877192982456","6.03508771929825"
"232","5.30603448275862","5.96120689655172"
"258","5.45736434108527","5.82945736434108"
"444","4.73423423423423","6.06306306306306"
"924","4.62445887445887","5.98484848484848"
"519","4.747591522158","6.15221579961464"
"587","4.67461669505963","6.09369676320273"
"572","4.72202797202797","5.97377622377622"
"545","4.86238532110092","6.05504587155963"
"548","4.93613138686131","6.0529197080292"
"530","4.95283018867925","5.75283018867925"
"518","4.81081081081081","5.95945945945946"
"482","4.76763485477178","5.85269709543568"
"476","4.86554621848739","5.94327731092437"
"433","5","5.82448036951501"
"385","5.04155844155844","5.81038961038961"
"327","5.217125382263","5.58409785932722"
"329","5.12765957446809","5.82066869300912"
"299","5.12374581939799","5.60869565217391"
"288","5.15625","5.73611111111111"
"255","5.26666666666667","5.65490196078431"
"237","5.49367088607595","5.9915611814346"
"251","5.51792828685259","5.68924302788845"
"250","5.372","5.604"
"245","5.78367346938775","5.73061224489796"
"255","5.21960784313726","5.78823529411765"
"233","5.1587982832618","5.84978540772532"
"324","4.91358024691358","5.94135802469136"
"699","4.81831187410587","5.98998569384835"
"437","4.7070938215103","6.07551487414188"
"410","4.8390243902439","6.02195121951219"
"488","4.83196721311475","5.98360655737705"
"487","4.84804928131417","6.05133470225873"
"476","4.8781512605042","6.10084033613445"
"459","4.93246187363834","6.10675381263617"
"475","4.71578947368421","6.13263157894737"
"459","4.85838779956427","6.13943355119826"
"457","4.87964989059081","6.23413566739606"
"422","4.92890995260664","6.2654028436019"
"437","4.85354691075515","5.98398169336384"
"396","4.84090909090909","6.00505050505051"
"337","5.14540059347181","5.59050445103858"
"343","4.97376093294461","5.83090379008746"
"313","5.06070287539936","5.98722044728435"
"283","5.14487632508834","5.87985865724382"
"259","5.5019305019305","6.1042471042471"
"266","5.21804511278195","5.95864661654135"
"279","5.21146953405018","6"
"243","5.21810699588477","6.36625514403292"
"247","4.98380566801619","6.09716599190283"
"259","5.22007722007722","6.22779922779923"
"264","5.21212121212121","6.09469696969697"
"249","5.40963855421687","5.82329317269076"
"267","5.35955056179775","5.93632958801498"
"258","5.66666666666667","6.03875968992248"
"251","5.60956175298805","5.75697211155379"
"268","5.41044776119403","5.80223880597015"
"270","5.34814814814815","6.28518518518518"
"378","4.8968253968254","6.64021164021164"
"992","4.76209677419355","7.02016129032258"
"579","4.77892918825561","6.8566493955095"
"477","4.9517819706499","6.63102725366876"
"488","4.83401639344262","6.85860655737705"
"545","5.01284403669725","6.72293577981651"
"545","4.8697247706422","6.70825688073394"
"532","4.83082706766917","6.60338345864662"
"490","4.70612244897959","6.64897959183673"
"506","4.94861660079051","6.65415019762846"
"437","4.86270022883295","6.45537757437071"
"399","4.91478696741855","6.28571428571429"
"339","5.05604719764012","6.1622418879056"
"341","4.93548387096774","6.16129032258065"
"307","5.2214983713355","6.36156351791531"
"256","5.375","6.0859375"
"277","5.15162454873646","6.11191335740072"
"258","5.12790697674419","5.99612403100775"
"255","5.27058823529412","5.78823529411765"
"259","5.17374517374517","5.89189189189189"
"268","5.34328358208955","5.96641791044776"
"273","5.12087912087912","5.86446886446886"
"260","5.21153846153846","6"
"277","5.1841155234657","5.95667870036101"
"411","5.1021897810219","6.42579075425791"
"745","4.74228187919463","7.05369127516779"
"506","4.76284584980237","6.67786561264822"
"430","5.00697674418605","6.34418604651163"
"506","4.88142292490119","6.63636363636364"
