"V1","V2","V3"
"framesum","col","row"
"673","4.74888558692422","4.66419019316493"
"214","5.27102803738318","5.76635514018692"
"226","5.0929203539823","5.61946902654867"
"218","4.80733944954128","5.55045871559633"
"224","5.25","5.84375"
"221","5.27601809954751","5.61538461538461"
"192","5.36458333333333","5.91666666666667"
"197","5.22842639593909","5.9492385786802"
"223","4.98206278026906","5.89686098654709"
"205","5.1219512195122","5.64390243902439"
"221","5.09502262443439","6.24434389140271"
"216","5.09722222222222","5.96296296296296"
"212","5.23584905660377","6.14150943396226"
"215","5.28837209302326","5.93023255813953"
"214","5.1214953271028","5.85046728971963"
"188","5.1968085106383","6.04255319148936"
"223","5.25112107623318","5.52466367713004"
"213","5.02347417840376","6.15492957746479"
"195","4.98974358974359","5.89230769230769"
"221","5.23076923076923","5.69683257918552"
"210","5.25714285714286","5.61904761904762"
"236","5.52118644067797","5.63983050847458"
"222","5.38738738738739","5.78378378378378"
"207","5.08212560386473","5.76328502415459"
"228","5.36842105263158","5.74561403508772"
"231","5.47619047619048","5.63203463203463"
"210","5.25714285714286","5.85714285714286"
"214","5.21495327102804","5.71495327102804"
"209","5.1866028708134","5.7177033492823"
"210","5.35238095238095","5.63333333333333"
"215","5.30232558139535","5.58139534883721"
"246","4.86178861788618","5.81707317073171"
"250","4.704","6.016"
"242","4.9297520661157","5.70247933884298"
"231","5.29004329004329","5.52813852813853"
"196","5.22448979591837","5.5765306122449"
"237","5.48945147679325","5.72151898734177"
"201","5.40298507462687","5.70646766169154"
"215","5.25581395348837","5.82790697674419"
"216","5.19444444444444","5.60648148148148"
"210","5.22857142857143","5.71904761904762"
"195","5.25641025641026","5.88205128205128"
"218","4.90366972477064","5.68348623853211"
"213","5.23004694835681","5.64319248826291"
"208","5.22115384615385","5.82211538461539"
"238","5.2563025210084","5.63445378151261"
"198","5.36868686868687","5.62121212121212"
"203","5.36453201970443","5.72413793103448"
"205","5.31219512195122","5.99512195121951"
"217","5.2073732718894","5.34101382488479"
"190","5.2578947368421","5.99473684210526"
"204","5.0343137254902","5.66176470588235"
"181","5.1878453038674","5.95580110497238"
"200","5.1","5.89"
"203","5.39408866995074","5.62068965517241"
"199","5.2713567839196","5.85427135678392"
"199","5.24120603015075","5.79899497487437"
"203","5.19211822660098","6.02463054187192"
"193","5.00518134715026","5.87564766839378"
"198","5.12626262626263","5.88383838383838"
"199","5.35175879396985","6.07035175879397"
"235","5.37021276595745","6.07659574468085"
"244","5.59426229508197","5.96311475409836"
"227","5.4273127753304","5.9647577092511"
"229","5.22707423580786","5.54148471615721"
"219","5.10502283105023","5.82648401826484"
"192","5.515625","6"
"203","5.17241379310345","5.96551724137931"
