"V1","V2","V3"
"framesum","col","row"
"679","4.86892488954345","6.10751104565538"
"657","4.92237442922374","6.441400304414"
"716","4.85055865921788","6.29050279329609"
"737","4.83582089552239","6.06105834464043"
"661","4.77609682299546","6.17397881996974"
"647","4.78825347758887","6.43276661514683"
"681","4.82966226138032","6.11453744493392"
"662","4.75981873111783","6.25377643504532"
"696","4.77729885057471","6.32327586206897"
"720","4.81944444444444","6.40833333333333"
"719","4.78303198887343","6.47287899860918"
"721","4.81692094313454","6.49653259361997"
"726","4.88154269972452","6.366391184573"
"728","4.85714285714286","6.50549450549451"
"761","4.8515111695138","6.36530880420499"
"779","4.94480102695764","6.43388960205391"
"769","4.94538361508453","6.46553966189857"
"775","4.86322580645161","6.52645161290323"
"751","4.79893475366178","6.39414114513981"
"726","4.9297520661157","6.53443526170799"
"758","4.94722955145119","6.27572559366755"
"751","4.94141145139814","6.35685752330226"
"773","4.88357050452781","6.44372574385511"
"763","4.88073394495413","6.4259501965924"
"777","4.71171171171171","6.31016731016731"
"753","4.87915006640106","6.35059760956175"
"759","4.95125164690382","6.31488801054018"
"780","4.89871794871795","6.24871794871795"
"783","4.99361430395913","6.3397190293742"
"755","4.74569536423841","6.16556291390728"
"765","4.80392156862745","6.20915032679739"
"762","4.82020997375328","6.29002624671916"
"742","4.83962264150943","6.26415094339623"
"664","4.79668674698795","6.12801204819277"
"680","4.81029411764706","6.17941176470588"
"679","4.84830633284241","5.99852724594993"
"657","5.01369863013699","5.99847792998478"
"697","4.91535150645624","5.97560975609756"
"735","4.81632653061224","6.06666666666667"
"694","4.83861671469741","6.02593659942363"
"709","4.8589562764457","6.06346967559944"
"732","4.86338797814208","6.04371584699454"
"691","4.80173661360347","5.92185238784371"
"692","4.97832369942197","6.07369942196532"
"716","4.95810055865922","5.99162011173184"
"705","4.80709219858156","6.11631205673759"
"691","4.85094066570188","6.04630969609262"
"715","5.05034965034965","6.06293706293706"
"739","4.99188092016238","6.02571041948579"
"688","4.9171511627907","6.01598837209302"
"707","4.8995756718529","6.14851485148515"
"711","4.90154711673699","6.15330520393812"
"733","4.96725784447476","6.04092769440655"
"680","4.87058823529412","6.15735294117647"
"717","4.82566248256625","6.1115760111576"
"750","5.008","5.988"
"755","4.91788079470199","5.92715231788079"
"766","4.92558746736292","6.01827676240209"
"746","4.79356568364611","6.08847184986595"
"729","4.96844993141289","6.05212620027435"
"744","4.95698924731183","6.14247311827957"
"782","5.0306905370844","6.06393861892583"
"725","4.94068965517241","6.04"
"752","4.95212765957447","6.125"
"748","4.89438502673797","6.1644385026738"
"731","5.00547195622435","6.26949384404925"
"724","4.92955801104972","6.14779005524862"
"755","4.85033112582781","6.08079470198675"
"749","4.97196261682243","6.2630173564753"
"772","4.81476683937824","6.26813471502591"
"754","4.90450928381963","6.24005305039788"
"764","4.97251308900524","6.21727748691099"
"781","5.07682458386684","6.06786171574904"
"772","4.90414507772021","6.21891191709845"
"754","4.90583554376658","6.11007957559682"
"768","4.91666666666667","6.17708333333333"
"792","4.79040404040404","6.11868686868687"
"796","4.92964824120603","6.13819095477387"
"796","4.92211055276382","6.10929648241206"
"778","5.03084832904884","6.0025706940874"
"781","4.91677336747759","6.13316261203585"
"763","4.93840104849279","6.07208387942333"
"758","4.86015831134565","6.16094986807388"
"767","5.02868318122555","6.18383311603651"
"767","4.83572359843546","6.09647979139505"
"787","4.8297331639136","6.11817026683609"
"779","4.87419768934531","6.04749679075738"
"778","4.86375321336761","6.05269922879177"
"795","4.88805031446541","6.01383647798742"
"753","4.8140770252324","6.15006640106242"
"758","4.79287598944591","6.0778364116095"
"694","4.93515850144092","6.06051873198847"
"717","4.82845188284519","6.04881450488145"
"708","4.80649717514124","6.02401129943503"
"715","4.81258741258741","6.05034965034965"
"750","4.89866666666667","5.96933333333333"
"729","4.78463648834019","6.13305898491084"
"790","5.02405063291139","5.96962025316456"
"751","4.81890812250333","6.15579227696405"
"715","4.8041958041958","6.22797202797203"
"753","4.76494023904382","6.17529880478088"
"703","4.76813655761024","6.04409672830725"
"805","4.77639751552795","5.82981366459627"
"754","4.72811671087533","6.01458885941645"
"735","4.75102040816327","6.29659863945578"
"800","4.88875","6.02875"
"759","4.74571805006588","6.23188405797101"
"759","4.77997364953887","6.19367588932806"
"786","4.62213740458015","6.31933842239186"
"795","4.65408805031447","6.07421383647799"
"785","4.66496815286624","6.28407643312102"
"790","4.64936708860759","6.3746835443038"
"772","4.62564766839378","6.40414507772021"
"770","4.64415584415584","6.36233766233766"
"788","4.61928934010152","6.36294416243655"
"779","4.70988446726573","6.46213093709884"
"798","4.67167919799499","6.34711779448622"
"819","4.57631257631258","6.33943833943834"
"806","4.55210918114144","6.36352357320099"
"775","4.6541935483871","6.34322580645161"
"819","4.66544566544567","6.38949938949939"
"824","4.63592233009709","6.33252427184466"
"792","4.62121212121212","6.3459595959596"
"814","4.67690417690418","6.48648648648649"
"847","4.73553719008264","6.4297520661157"
"812","4.63793103448276","6.29433497536946"
"806","4.81885856079404","6.3014888337469"
"835","4.55688622754491","6.33293413173653"
"807","4.68525402726146","6.25526641883519"
"827","4.74848851269649","6.33373639661427"
"846","4.67375886524823","6.28723404255319"
"789","4.67173637515843","6.297845373891"
"849","4.72202591283863","6.34511189634865"
"860","4.59302325581395","6.14418604651163"
"867","4.76585928489043","6.22029988465975"
"890","4.68426966292135","6.12696629213483"
"868","4.62672811059908","6.26152073732719"
"869","4.72151898734177","6.24510932105869"
"852","4.65610328638498","6.28755868544601"
"831","4.676293622142","6.31287605294825"
"854","4.65925058548009","6.26580796252927"
"884","4.72850678733032","6.24773755656109"
"835","4.63592814371258","6.27425149700599"
"836","4.63397129186603","6.2488038277512"
"868","4.61290322580645","6.25921658986175"
"893","4.70324748040314","6.15677491601344"
"861","4.52729384436701","6.26016260162602"
"902","4.64855875831486","6.11308203991131"
"891","4.64758698092031","6.337822671156"
"894","4.61856823266219","6.31543624161074"
"884","4.71266968325792","6.21266968325792"
"878","4.625284738041","6.36560364464692"
"923","4.56446370530878","6.11700975081257"
"915","4.5672131147541","6.22295081967213"
"908","4.58259911894273","6.23898678414097"
"914","4.74070021881838","6.20568927789934"
"891","4.58473625140292","6.21773288439955"
"894","4.55145413870246","6.25838926174497"
"865","4.73063583815029","6.29479768786127"
"826","4.77602905569007","5.95520581113801"
"781","4.78233034571063","6.11779769526248"
"791","4.72945638432364","6.12262958280657"
"793","4.92307692307692","5.98738965952081"
"815","4.8319018404908","6.01349693251534"
"791","4.90012642225032","6.17699115044248"
"802","4.90897755610973","6.00872817955112"
"772","4.9740932642487","6.13730569948186"
"806","5.00868486352357","6.12034739454094"
"788","4.98857868020305","6.20177664974619"
"750","4.90933333333333","6.19466666666667"
"797","5.00752823086575","6.20200752823087"
"782","4.9002557544757","6.28260869565217"
"814","4.9963144963145","6.27518427518427"
"826","4.97215496368039","6.17554479418886"
"838","4.91646778042959","6.21599045346062"
"849","5.01295641931684","6.21672555948174"
"859","4.9778812572759","6.15832363213038"
"838","4.82219570405728","6.06205250596659"
"842","4.85154394299287","6.06294536817102"
"831","4.89169675090253","6.20697954271961"
"837","4.88888888888889","6.08124253285544"
"838","4.97136038186158","6.1145584725537"
"831","4.77135980746089","6.08784596871239"
"832","4.86298076923077","6.16225961538461"
"847","4.82290436835891","6.05076741440378"
"865","4.89826589595376","6.00578034682081"
"865","4.87861271676301","5.96878612716763"
"902","4.9589800443459","6.0509977827051"
"941","4.91604675876727","5.9394261424017"
"909","4.85148514851485","6.11661166116612"
"841","4.84542211652794","6.07253269916766"
"887","4.80496054114994","6.1217587373168"
"906","4.96688741721854","6.03973509933775"
"925","4.96864864864865","6.07027027027027"
"899","4.98776418242492","6.10789766407119"
"892","4.89461883408072","6.16143497757847"
"950","4.97789473684211","6.08210526315789"
"932","4.79399141630901","6.0343347639485"
"929","4.96878363832078","6.11625403659849"
"933","4.89603429796356","5.93569131832797"
"924","4.87337662337662","6.17099567099567"
"913","4.85542168674699","6.28477546549836"
"925","4.84216216216216","6.11135135135135"
"898","4.88641425389755","6.07126948775056"
"928","4.80387931034483","6.05495689655172"
"908","4.77312775330396","6.13656387665198"
"880","4.75681818181818","6.11363636363636"
"849","4.80800942285041","6.05771495877503"
"837","4.81600955794504","6.16845878136201"
"878","4.87813211845102","6.12870159453303"
"863","4.91077636152955","6.18887601390498"
"864","4.81134259259259","6.1099537037037"
"902","4.75942350332594","6.13525498891353"
"894","4.79194630872483","6.11633109619687"
"855","4.74970760233918","6.23508771929825"
"928","4.78879310344828","6.02693965517241"
"879","4.81342434584755","6.27303754266212"
"927","4.88781014023732","6.28586839266451"
"921","4.84364820846906","6.15092290988056"
"899","4.77530589543938","6.27919911012236"
"886","4.78893905191874","6.20993227990971"
