"V1","V2","V3"
"framesum","col","row"
"2783","5.17535034135825","4.50952209845491"
"650","5.31692307692308","6.89692307692308"
"671","5.26974664679583","7.07600596125186"
"656","5.125","7.19512195121951"
"690","5.10579710144928","7.14782608695652"
"668","5.12275449101796","7.0748502994012"
"668","4.92664670658683","7.02395209580838"
"665","4.98646616541353","7.0406015037594"
"695","4.93669064748201","7.3568345323741"
"734","4.98092643051771","7.21389645776567"
"662","4.95166163141994","7.31419939577039"
"658","4.8677811550152","7.32826747720365"
"702","4.97008547008547","7.2962962962963"
"730","4.74657534246575","7.37671232876712"
"801","4.75031210986267","7.42446941323346"
"760","4.59210526315789","7.30526315789474"
"736","4.44157608695652","7.41032608695652"
"722","4.3808864265928","7.52631578947368"
"773","4.46054333764554","7.56791720569211"
"783","4.47381864623244","7.34355044699872"
"779","4.42233632862644","7.50577663671374"
"898","4.43763919821826","7.48997772828508"
"898","4.33518930957684","7.55345211581292"
"872","4.36467889908257","7.63761467889908"
"848","4.41745283018868","7.56132075471698"
"899","4.25806451612903","7.46384872080089"
"970","4.25463917525773","7.62577319587629"
"892","4.27130044843049","7.58968609865471"
"958","4.2713987473904","7.62004175365345"
"1019","4.1972522080471","7.51324828263003"
"984","4.17073170731707","7.55284552845528"
"1008","4.19543650793651","7.39781746031746"
"921","4.11183496199783","7.49945711183496"
"1002","4.11676646706587","7.51596806387226"
"979","4.14811031664964","7.40960163432074"
"1061","4.06691800188501","7.44486333647502"
"1044","4.09578544061303","7.39272030651341"
"1010","4.05247524752475","7.32475247524753"
"1046","3.99521988527725","7.15774378585086"
"997","3.97191574724173","7.20561685055165"
"968","4.01239669421488","7.15805785123967"
"887","4.0913190529876","7.22773393461105"
"945","4.01164021164021","7.15449735449735"
"936","4.03632478632479","7.11217948717949"
"936","4.00747863247863","7.18482905982906"
"1091","3.80293308890926","7.15215398716774"
"1038","3.86608863198459","7.13198458574181"
"878","4.06150341685649","7.24145785876993"
"768","4.0703125","7.203125"
"751","4.05992010652463","7.0878828229028"
"700","4.07285714285714","7.16428571428571"
"656","4.10060975609756","7.15396341463415"
"594","4.24747474747475","7.03872053872054"
"586","4.35836177474403","6.93174061433447"
"519","4.23121387283237","6.97687861271676"
"477","4.42557651991614","6.73794549266247"
"430","4.23023255813953","7.13023255813953"
"428","4.31542056074766","6.99065420560748"
"377","4.3395225464191","6.97082228116711"
"367","4.64032697547684","6.50136239782016"
"335","4.58208955223881","6.5910447761194"
"239","4.76569037656904","6.00418410041841"
"201","4.6318407960199","5.65174129353234"
"186","4.97311827956989","6.34408602150538"
"148","5.27027027027027","5.66216216216216"
"123","5.90243902439024","5.52845528455285"
"126","5.44444444444444","5.54761904761905"
"136","5.19117647058824","5.90441176470588"
"145","4.88965517241379","5.71034482758621"
"133","5.60902255639098","5.45864661654135"
"141","5.32624113475177","5.59574468085106"
"152","5.19078947368421","5.82236842105263"
"144","4.84722222222222","5.48611111111111"
"139","5.05035971223022","5.67625899280576"
"153","5.13071895424837","5.49019607843137"
"134","5.05223880597015","5.48507462686567"
"155","5.12903225806452","5.5741935483871"
"159","5.17610062893082","5.51572327044025"
"155","5.11612903225806","5.6258064516129"
"138","5.38405797101449","5.65942028985507"
"160","5.43125","5.7625"
"141","4.90070921985816","5.4468085106383"
"151","4.89403973509934","5.74834437086093"
"157","5.31847133757962","5.45222929936306"
"149","4.93959731543624","5.38255033557047"
"156","4.98076923076923","5.62179487179487"
"163","5.11656441717791","5.5398773006135"
"164","5.18292682926829","5.64634146341463"
"155","5.01290322580645","5.60645161290323"
"152","4.86184210526316","5.51973684210526"
"153","5","5.59477124183007"
"154","5.09090909090909","5.50649350649351"
"160","5.1375","5.44375"
"161","5.31055900621118","5.60869565217391"
"167","4.91616766467066","5.5688622754491"
"181","4.80662983425414","5.61878453038674"
"223","4.96412556053812","6.3542600896861"
"271","4.75276752767528","6.63468634686347"
"465","4.83440860215054","6.82795698924731"
"500","4.748","6.684"
"391","4.43478260869565","6.54987212276215"
"391","4.67263427109974","6.69565217391304"
"376","4.48670212765957","6.90691489361702"
"435","4.93103448275862","6.51954022988506"
"412","5.03155339805825","6.42961165048544"
"475","4.87789473684211","6.66526315789474"
"469","4.85501066098081","6.7228144989339"
"518","5.01158301158301","6.71814671814672"
"556","4.9568345323741","6.63489208633094"
"537","4.88081936685289","6.33147113594041"
"576","4.890625","6.59201388888889"
"767","4.84876140808344","6.6897001303781"
"868","4.89976958525346","6.75115207373272"
"865","4.94682080924856","6.74450867052023"
"895","4.95865921787709","6.7877094972067"
"910","4.92087912087912","6.67032967032967"
"1015","4.93891625615764","6.79211822660099"
"947","4.87961985216473","6.82576557550158"
"935","4.97219251336898","6.91550802139037"
"948","4.96835443037975","6.80485232067511"
"886","4.90857787810384","6.85553047404063"
"807","4.98265179677819","6.83271375464684"
"716","4.93296089385475","6.83659217877095"
"671","4.99403874813711","6.80476900149031"
"706","4.8399433427762","6.8371104815864"
"627","4.82296650717703","6.88197767145136"
"606","4.96369636963696","6.81188118811881"
"571","4.88091068301226","7.1015761821366"
"603","4.8424543946932","7.02985074626866"
"578","5.0121107266436","6.85813148788927"
"607","4.7495881383855","7.14662273476112"
"634","4.78391167192429","6.89274447949527"
"718","4.9958217270195","7.07103064066852"
"694","4.9149855907781","7.00432276657061"
"714","4.84033613445378","7.17647058823529"
"675","4.99555555555556","7.00444444444444"
"679","4.89543446244477","7.10898379970545"
"697","4.95695839311334","7.07173601147776"
"727","4.77854195323246","7.16231086657497"
"696","4.75287356321839","7.20114942528736"
"685","4.67153284671533","7.1956204379562"
"694","4.92363112391931","7.11383285302594"
"767","4.81877444589309","7.07301173402868"
"765","4.71111111111111","7.3437908496732"
"768","4.69270833333333","7.30859375"
"741","4.74763832658569","7.28475033738192"
"737","4.68521031207598","7.25780189959294"
"744","4.58064516129032","7.23252688172043"
"718","4.6866295264624","7.23955431754875"
"759","4.5836627140975","7.31752305665349"
"763","4.63826998689384","7.24508519003932"
"778","4.5706940874036","7.27892030848329"
"763","4.48230668414155","7.25950196592398"
"753","4.55511288180611","7.39840637450199"
"696","4.64511494252874","7.14224137931035"
"663","4.46153846153846","7.30467571644042"
"656","4.54268292682927","7.38109756097561"
"718","4.5974930362117","7.14902506963788"
"653","4.59418070444104","7.34762633996937"
"679","4.72164948453608","7.2960235640648"
"740","4.81486486486487","7.00675675675676"
"690","4.72173913043478","7.25507246376812"
"748","4.71657754010695","7.23262032085561"
"688","4.69186046511628","7.26453488372093"
"667","4.90554722638681","7.01799100449775"
"680","4.86911764705882","7.02352941176471"
"712","4.77387640449438","7.07022471910112"
"766","4.97911227154047","7.10835509138381"
"717","4.89121338912134","6.97350069735007"
"728","5.01510989010989","6.9739010989011"
"715","4.9048951048951","6.95524475524476"
"744","5.11290322580645","6.81720430107527"
"726","5.11432506887052","6.81404958677686"
"802","5.11346633416459","6.79800498753117"
"809","5.11866501854141","6.6885043263288"
"849","5.22143698468787","6.53710247349823"
"871","5.32376578645235","6.52123995407578"
"785","5.32484076433121","6.45350318471338"
"710","5.29859154929577","6.47323943661972"
"716","5.27653631284916","6.50139664804469"
"738","5.30487804878049","6.57994579945799"
"751","5.44474034620506","6.40878828229028"
"690","5.33333333333333","6.56376811594203"
"709","5.44428772919605","6.38504936530324"
"625","5.3936","6.4192"
"720","5.44305555555556","6.49444444444444"
"626","5.22683706070288","6.49840255591054"
"697","5.37733142037303","6.52223816355811"
"739","5.37618403247632","6.64276048714479"
"760","5.17894736842105","6.47894736842105"
"774","5.21188630490956","6.52196382428941"
"696","5.26580459770115","6.45258620689655"
"741","5.21862348178138","6.40755735492578"
"831","5.07821901323706","6.43922984356197"
"794","5.04659949622166","6.47732997481108"
"851","4.89894242068155","6.43478260869565"
"997","4.81544633901705","6.47342026078235"
"950","4.70315789473684","6.55789473684211"
"942","4.76220806794055","6.54033970276009"
"914","4.7472647702407","6.3074398249453"
"691","4.79739507959479","6.40520984081042"
"709","4.55853314527504","6.69534555712271"
"644","4.47515527950311","6.48757763975155"
"622","4.58038585209003","6.5032154340836"
"660","4.61818181818182","6.40151515151515"
"641","4.50858034321373","6.41653666146646"
"723","4.4149377593361","6.41355463347165"
"694","4.37175792507205","6.42651296829971"
"670","4.51641791044776","6.4865671641791"
"593","4.66947723440135","6.34738617200675"
"522","4.65325670498084","6.33141762452107"
"496","4.5383064516129","6.12298387096774"
"483","4.62939958592133","6.12422360248447"
"419","4.62291169451074","6.21718377088305"
"427","4.7423887587822","6.07962529274005"
"361","4.67036011080332","6.32409972299169"
"321","4.85046728971963","6.07788161993769"
"268","4.95149253731343","5.80597014925373"
"245","5.15918367346939","5.97142857142857"
"157","5.14649681528662","5.91082802547771"
"151","4.55629139072848","5.5364238410596"
"147","4.87755102040816","5.48979591836735"
"154","4.85714285714286","5.45454545454545"
"150","4.79333333333333","5.47333333333333"
"145","4.53793103448276","5.31724137931035"
"150","4.47333333333333","5.74666666666667"
"152","4.66447368421053","5.47368421052632"
"149","4.85906040268456","5.53020134228188"
"141","4.56028368794326","5.42553191489362"
"151","4.43046357615894","5.60927152317881"
